,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente,ordens_servico_realizadas_(#)_configuracao_de_EMI,ordens_servico_realizadas_(#)_outros,ordens_servico_realizadas_(#)_REMOTE_ICP_CONFIGURATION,ordens_servico_realizadas_(#)_reducao_de_potencia_contratada,ordens_servico_realizadas_(#)_reposicao_de_potencia_contratada,ordens_servico_realizadas_(#)_servico_alteracao_contractual,ordens_servico_realizadas_(#)_servico_de_corte_e_re-ligacao,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros,total_servicos_realizados,total_cpes
4352,Penamacor,2022,5,Castelo Branco,3541,2850,0,0,0,17,11,11,9,4869,118,1387,17,48,6391
4353,Penamacor,2022,6,Castelo Branco,3540,2849,2,0,0,19,16,9,5,4867,118,1388,16,51,6389
4354,Penamacor,2022,7,Castelo Branco,3402,2991,1,0,0,16,13,4,5,4868,118,1389,18,39,6393
4355,Penamacor,2022,8,Castelo Branco,3364,3040,0,0,0,17,14,9,6,4878,118,1390,18,46,6404
4356,Penamacor,2022,9,Castelo Branco,3345,3058,1,0,0,10,9,8,7,4878,118,1391,16,35,6403
4357,Penamacor,2022,10,Castelo Branco,3265,3138,6,0,0,14,12,4,8,4876,118,1393,16,44,6403
4358,Penamacor,2022,11,Castelo Branco,3218,3189,43,0,0,13,11,9,3,4877,118,1394,18,79,6407
4361,Penamacor,2023,2,Castelo Branco,2926,3469,66,0,2,21,16,13,5,4872,118,1391,14,123,6395
4363,Penamacor,2023,4,Castelo Branco,2572,3821,79,1,0,27,13,10,4,4867,118,1394,14,134,6393
4365,Penamacor,2023,6,Castelo Branco,2387,4025,24,0,0,18,15,13,5,4878,118,1399,17,75,6412
4366,Penamacor,2023,7,Castelo Branco,2233,4187,0,0,0,21,22,13,11,4885,118,1400,17,67,6420
4367,Penamacor,2023,8,Castelo Branco,2190,4234,2,0,4,37,25,11,8,4883,118,1404,19,87,6424
4368,Penamacor,2023,9,Castelo Branco,2012,4403,5,0,0,21,24,11,3,4874,118,1406,17,64,6415
4369,Penamacor,2023,10,Castelo Branco,1911,4502,4,0,0,19,16,11,12,4874,118,1406,15,62,6413
4370,Penamacor,2023,11,Castelo Branco,1798,4613,1,0,0,21,17,12,8,4869,118,1405,19,59,6411
4371,Penamacor,2023,12,Castelo Branco,1681,4725,0,0,0,22,15,11,4,4863,118,1403,22,52,6406
4372,Penamacor,2024,1,Castelo Branco,1351,5053,1,0,0,30,24,24,8,4865,118,1404,17,87,6404
4373,Penamacor,2024,2,Castelo Branco,1039,5361,0,0,1,15,12,5,3,4858,118,1406,18,36,6400
4374,Penamacor,2024,3,Castelo Branco,735,5671,6,0,0,19,13,14,5,4860,118,1409,19,57,6406
4375,Penedono,2022,3,Viseu,1788,1004,0,0,0,2,1,1,0,2325,54,405,8,4,2792
4376,Penedono,2022,4,Viseu,1836,953,0,0,0,0,0,1,1,2320,54,407,8,2,2789
4377,Penedono,2022,5,Viseu,1737,1047,0,0,0,9,4,2,1,2314,54,407,9,16,2784
4378,Penedono,2022,6,Viseu,1693,1097,0,0,0,1,5,5,4,2317,54,407,12,15,2790
4379,Penedono,2022,7,Viseu,1664,1125,0,0,0,4,4,5,0,2320,54,407,8,13,2789
4380,Penedono,2022,8,Viseu,1642,1145,0,0,0,3,2,4,3,2316,54,408,9,12,2787
4381,Penedono,2022,9,Viseu,1658,1130,0,0,0,7,6,0,1,2317,54,408,9,14,2788
4382,Penedono,2022,10,Viseu,1678,1116,0,0,0,2,1,2,4,2319,54,412,9,9,2794
4383,Penedono,2022,11,Viseu,1659,1132,16,0,0,0,0,4,3,2316,54,413,8,23,2791
4384,Penedono,2022,12,Viseu,1715,1076,12,0,0,6,6,6,0,2316,54,412,9,30,2791
4385,Penedono,2023,1,Viseu,1645,1151,78,0,0,7,5,5,1,2321,54,413,8,96,2796
4386,Penedono,2023,2,Viseu,1600,1200,30,0,1,3,2,4,3,2324,54,415,7,43,2800
4387,Penedono,2023,3,Viseu,1498,1301,35,0,1,6,3,1,6,2323,54,415,7,52,2799
4388,Penedono,2023,4,Viseu,1396,1403,10,0,0,6,4,1,4,2323,54,415,7,25,2799
4390,Penedono,2023,6,Viseu,1250,1554,15,0,0,11,7,8,3,2322,54,417,11,44,2804
4391,Penedono,2023,7,Viseu,1192,1620,2,0,0,11,6,4,5,2327,54,421,10,28,2812
4392,Penedono,2023,8,Viseu,1154,1659,0,0,1,7,8,9,5,2327,54,421,11,30,2813
4393,Penedono,2023,9,Viseu,1080,1731,0,0,0,5,3,2,3,2328,54,421,8,13,2811
4394,Penedono,2023,10,Viseu,913,1894,0,0,0,8,6,11,2,2325,54,420,8,27,2807
4395,Penedono,2023,11,Viseu,796,2014,1,0,0,14,12,4,3,2324,56,421,9,34,2810
4396,Penedono,2023,12,Viseu,701,2111,0,0,0,12,9,13,3,2321,56,426,9,37,2812
4397,Penedono,2024,1,Viseu,671,2141,2,0,0,13,9,11,5,2320,56,428,8,40,2812
4398,Penedono,2024,2,Viseu,578,2230,1,0,0,7,7,4,0,2317,57,427,7,19,2808
4399,Penedono,2024,3,Viseu,544,2266,3,1,0,11,10,7,7,2317,57,430,6,39,2810
4400,Penela,2022,3,Coimbra,2484,1571,0,0,0,5,1,2,4,3316,83,638,18,12,4055
4401,Penela,2022,4,Coimbra,2423,1631,4,0,0,5,6,3,4,3315,83,638,18,22,4054
4402,Penela,2022,5,Coimbra,2303,1743,1,0,0,9,4,1,3,3308,83,638,17,18,4046
4403,Penela,2022,6,Coimbra,2234,1811,1,0,0,10,11,8,2,3307,83,638,17,32,4045
4404,Penela,2022,7,Coimbra,2116,1933,0,0,0,12,10,5,5,3313,83,636,17,32,4049
4405,Penela,2022,8,Coimbra,2095,1956,0,0,0,16,10,13,7,3314,83,637,17,46,4051
4406,Penela,2022,9,Coimbra,2059,2011,0,0,0,8,7,7,3,3319,83,637,31,25,4070
4407,Penela,2022,10,Coimbra,1967,2088,8,0,0,10,10,8,2,3320,83,636,16,38,4055
4408,Penela,2022,11,Coimbra,2079,1972,58,0,0,11,9,10,3,3315,83,637,16,91,4051
4411,Penela,2023,2,Coimbra,1881,2165,33,0,1,16,12,8,8,3310,83,640,13,78,4046
4412,Penela,2023,3,Coimbra,1563,2483,62,0,0,23,20,10,4,3308,83,641,14,119,4046
4415,Penela,2023,6,Coimbra,1176,2893,6,0,0,19,19,12,14,3322,83,645,19,70,4069
4416,Penela,2023,7,Coimbra,964,3103,5,0,0,26,16,9,10,3321,83,645,18,66,4067
4417,Penela,2023,8,Coimbra,800,3276,3,0,3,15,18,11,10,3329,83,644,20,60,4076
4418,Penela,2023,9,Coimbra,653,3437,5,0,1,21,19,10,8,3329,83,643,35,64,4090
4419,Penela,2023,10,Coimbra,658,3418,7,0,0,28,13,11,11,3329,83,647,17,70,4076
4420,Penela,2023,11,Coimbra,633,3446,3,0,0,33,31,9,9,3324,83,651,21,85,4079
4421,Penela,2023,12,Coimbra,457,3628,1,0,0,20,13,19,6,3327,83,654,21,59,4085
4422,Penela,2024,1,Coimbra,385,3702,2,0,0,36,22,16,6,3333,83,654,17,82,4087
4423,Penela,2024,2,Coimbra,370,3704,1,0,0,18,14,8,2,3324,83,650,17,43,4074
4424,Penela,2024,3,Coimbra,361,3717,0,0,0,20,17,12,4,3326,83,652,17,53,4078
4450,Peso da Régua,2022,3,Vila Real,3115,7171,1,0,0,36,22,9,10,8100,96,2044,46,78,10286
4452,Peso da Régua,2022,5,Vila Real,2968,7307,4,0,0,76,59,19,19,8085,97,2049,44,177,10275
4454,Peso da Régua,2022,7,Vila Real,2898,7409,1,0,0,82,56,15,16,8083,97,2055,72,170,10307
4456,Peso da Régua,2022,9,Vila Real,2923,7350,4,0,0,66,53,27,21,8078,97,2056,42,171,10273
4457,Peso da Régua,2022,10,Vila Real,2951,7314,11,0,0,56,45,30,25,8073,97,2054,41,167,10265
4459,Peso da Régua,2022,12,Vila Real,2834,7433,70,0,3,80,68,25,22,8070,97,2053,47,268,10267
4467,Peso da Régua,2023,8,Vila Real,2032,8306,2,0,10,88,67,34,19,8136,96,2065,41,220,10338
4468,Peso da Régua,2023,9,Vila Real,1908,8434,1,0,0,82,60,27,21,8133,96,2070,43,191,10342
4471,Peso da Régua,2023,12,Vila Real,1629,8700,1,0,0,65,52,20,11,8118,96,2069,46,149,10329
4472,Peso da Régua,2024,1,Vila Real,1657,8665,2,0,0,110,69,34,23,8119,96,2069,38,238,10322
4473,Peso da Régua,2024,2,Vila Real,1400,8925,3,0,0,57,28,20,5,8120,96,2070,39,113,10325
4474,Peso da Régua,2024,3,Vila Real,1263,9073,5,0,0,89,54,22,25,8126,96,2074,40,195,10336
4475,Pinhel,2022,3,Guarda,4610,3732,5,0,0,10,5,7,3,6624,156,1546,16,30,8342
4476,Pinhel,2022,4,Guarda,4558,3771,6,0,0,21,21,12,7,6611,156,1546,16,67,8329
4477,Pinhel,2022,5,Guarda,4509,3815,4,0,0,25,20,8,11,6605,156,1547,16,68,8324
4478,Pinhel,2022,6,Guarda,4566,3758,0,0,0,22,19,6,6,6603,156,1549,16,53,8324
4479,Pinhel,2022,7,Guarda,4489,3843,1,0,0,19,16,17,7,6607,156,1551,18,60,8332
4480,Pinhel,2022,8,Guarda,4455,3874,1,0,0,44,30,8,13,6606,156,1551,16,96,8329
4481,Pinhel,2022,9,Guarda,4435,3889,1,0,0,11,14,6,8,6597,156,1553,18,40,8324
4482,Pinhel,2022,10,Guarda,4396,3929,2,1,0,18,16,7,3,6594,156,1559,16,47,8325
4483,Pinhel,2022,11,Guarda,4361,3958,39,0,0,12,10,15,10,6588,156,1559,16,86,8319
4484,Pinhel,2022,12,Guarda,4277,4042,58,0,1,17,15,14,5,6589,156,1558,16,110,8319
4485,Pinhel,2023,1,Guarda,4291,4023,70,0,1,20,16,32,7,6584,156,1558,16,146,8314
4487,Pinhel,2023,3,Guarda,3886,4426,55,0,0,18,19,15,7,6579,156,1561,16,114,8312
4489,Pinhel,2023,5,Guarda,3783,4529,66,0,0,31,27,8,12,6579,156,1561,16,144,8312
4490,Pinhel,2023,6,Guarda,3602,4737,71,0,0,25,21,20,4,6597,156,1570,16,141,8339
4491,Pinhel,2023,7,Guarda,3364,4984,3,0,0,22,26,11,12,6601,157,1573,17,74,8348
4492,Pinhel,2023,8,Guarda,3564,4791,1,0,4,22,20,13,8,6607,157,1576,15,68,8355
4493,Pinhel,2023,9,Guarda,3354,5007,5,0,0,29,19,18,5,6610,157,1579,15,76,8361
4494,Pinhel,2023,10,Guarda,3223,5143,7,0,0,27,25,15,14,6611,157,1584,14,88,8366
4495,Pinhel,2023,11,Guarda,3171,5204,1,0,0,33,31,14,9,6620,159,1583,13,88,8375
4496,Pinhel,2023,12,Guarda,3014,5354,0,0,0,26,20,36,7,6616,159,1581,12,89,8368
4497,Pinhel,2024,1,Guarda,2779,5593,0,0,0,33,24,24,7,6620,159,1581,12,88,8372
4498,Pinhel,2024,2,Guarda,2413,5959,1,0,0,19,15,11,0,6618,159,1583,12,46,8372
4499,Pinhel,2024,3,Guarda,2223,6150,3,0,0,34,29,19,6,6618,159,1586,10,91,8373
4525,Ponte da Barca,2022,3,Viana do Castelo,5755,3466,1,0,0,7,6,6,3,7622,116,1429,54,23,9221
4526,Ponte da Barca,2022,4,Viana do Castelo,5704,3507,0,0,0,16,19,16,5,7615,116,1426,54,56,9211
4527,Ponte da Barca,2022,5,Viana do Castelo,5685,3526,0,0,0,20,16,8,8,7614,116,1430,51,52,9211
4528,Ponte da Barca,2022,6,Viana do Castelo,5711,3509,1,0,0,24,14,11,13,7622,116,1433,49,63,9220
4529,Ponte da Barca,2022,7,Viana do Castelo,5689,3552,0,0,0,34,33,14,7,7636,116,1435,54,88,9241
4530,Ponte da Barca,2022,8,Viana do Castelo,5672,3574,0,0,0,37,27,13,11,7644,116,1434,52,88,9246
4531,Ponte da Barca,2022,9,Viana do Castelo,5642,3612,0,0,0,22,20,7,8,7648,116,1435,55,57,9254
4532,Ponte da Barca,2022,10,Viana do Castelo,5407,3850,4,0,0,21,19,19,1,7655,116,1431,55,64,9257
4536,Ponte da Barca,2023,2,Viana do Castelo,4453,4825,54,0,3,30,27,14,5,7669,116,1436,57,133,9278
4537,Ponte da Barca,2023,3,Viana do Castelo,3977,5304,57,0,0,37,28,24,2,7674,116,1434,57,148,9281
4540,Ponte da Barca,2023,6,Viana do Castelo,3321,5983,14,0,0,41,37,17,21,7688,116,1442,58,130,9304
4541,Ponte da Barca,2023,7,Viana do Castelo,3154,6152,0,0,0,43,37,21,16,7693,116,1439,58,117,9306
4542,Ponte da Barca,2023,8,Viana do Castelo,3083,6229,4,0,7,42,33,18,10,7701,116,1441,54,114,9312
4543,Ponte da Barca,2023,9,Viana do Castelo,2906,6410,4,0,1,37,27,15,9,7704,116,1441,55,93,9316
4544,Ponte da Barca,2023,10,Viana do Castelo,2990,6329,6,0,0,53,39,15,12,7701,116,1446,56,125,9319
4545,Ponte da Barca,2023,11,Viana do Castelo,2798,6530,3,0,0,48,38,19,14,7701,116,1451,60,122,9328
4546,Ponte da Barca,2023,12,Viana do Castelo,2680,6647,1,0,0,33,21,31,5,7708,116,1447,56,91,9327
4547,Ponte da Barca,2024,1,Viana do Castelo,2937,6394,1,0,0,44,37,22,9,7709,116,1455,51,113,9331
4548,Ponte da Barca,2024,2,Viana do Castelo,2859,6488,1,0,0,24,15,8,9,7716,116,1462,53,57,9347
4549,Ponte da Barca,2024,3,Viana do Castelo,2547,6805,0,0,0,46,32,23,20,7720,116,1464,52,121,9352
4600,Portel,2022,3,Évora,2236,1934,0,0,0,7,4,1,6,3375,25,750,20,18,4170
4601,Portel,2022,4,Évora,2218,1951,2,0,0,12,11,4,6,3373,25,751,20,35,4169
4602,Portel,2022,5,Évora,2083,2084,0,0,0,25,10,4,2,3370,25,751,21,41,4167
4603,Portel,2022,6,Évora,2113,2055,0,0,0,24,22,5,7,3368,25,753,22,58,4168
4604,Portel,2022,7,Évora,2030,2140,0,0,0,26,20,12,6,3371,25,755,19,64,4170
4605,Portel,2022,8,Évora,2016,2157,1,0,0,26,23,5,9,3371,25,755,22,64,4173
4606,Portel,2022,9,Évora,1999,2177,0,0,0,19,17,5,7,3378,25,757,16,48,4176
4607,Portel,2022,10,Évora,1998,2181,2,0,0,22,16,6,9,3381,25,757,16,55,4179
4608,Portel,2022,11,Évora,1998,2183,20,0,0,20,17,11,5,3378,25,758,20,73,4181
4609,Portel,2022,12,Évora,1973,2206,21,0,0,12,9,7,5,3383,25,755,16,54,4179
4610,Portel,2023,1,Évora,1969,2209,21,0,5,29,19,10,9,3383,25,755,15,93,4178
4611,Portel,2023,2,Évora,1931,2244,16,0,0,21,13,6,11,3379,25,756,15,67,4175
4612,Portel,2023,3,Évora,1885,2292,37,0,2,17,17,13,9,3380,25,756,16,95,4177
4613,Portel,2023,4,Évora,1859,2318,22,0,0,18,16,5,12,3380,25,756,16,73,4177
4614,Portel,2023,5,Évora,1819,2358,12,0,0,25,21,10,8,3380,25,756,16,76,4177
4615,Portel,2023,6,Évora,1763,2428,4,0,0,19,21,3,7,3390,25,760,16,54,4191
4616,Portel,2023,7,Évora,1724,2476,0,0,0,20,19,4,13,3395,25,764,16,56,4200
4617,Portel,2023,8,Évora,1715,2495,0,0,3,20,16,3,6,3400,25,766,19,48,4210
4618,Portel,2023,9,Évora,1625,2583,2,0,0,18,15,4,10,3397,25,769,17,49,4208
4619,Portel,2023,10,Évora,1450,2763,0,0,3,20,19,12,13,3403,25,770,15,67,4213
4620,Portel,2023,11,Évora,1426,2793,1,0,1,36,30,11,7,3401,25,774,19,86,4219
4621,Portel,2023,12,Évora,1077,3135,1,0,0,25,18,17,2,3396,25,774,17,63,4212
4622,Portel,2024,1,Évora,1189,3021,0,0,3,46,36,19,11,3398,25,772,15,115,4210
4623,Portel,2024,2,Évora,999,3204,3,0,0,22,19,3,3,3387,25,776,15,50,4203
4624,Portel,2024,3,Évora,905,3301,0,0,3,27,21,10,4,3388,25,778,15,65,4206
4698,Porto de Mós,2024,2,Leiria,767,13817,1,0,0,76,64,33,5,11674,212,2632,66,179,14584
4700,Proença-a-Nova,2022,3,Castelo Branco,4849,2564,0,0,0,2,3,2,1,5697,138,1546,32,8,7413
4701,Proença-a-Nova,2022,4,Castelo Branco,4834,2582,1,0,0,12,8,5,3,5701,138,1546,31,29,7416
4702,Proença-a-Nova,2022,5,Castelo Branco,4748,2657,0,0,0,11,6,7,5,5694,138,1543,30,29,7405
4703,Proença-a-Nova,2022,6,Castelo Branco,4676,2737,0,0,0,10,11,7,4,5695,140,1548,30,32,7413
4704,Proença-a-Nova,2022,7,Castelo Branco,4564,2854,1,0,0,16,10,5,3,5694,140,1549,35,35,7418
4705,Proença-a-Nova,2022,8,Castelo Branco,4523,2897,0,0,0,9,8,7,6,5696,140,1550,34,30,7420
4706,Proença-a-Nova,2022,9,Castelo Branco,4524,2896,2,0,0,6,8,10,4,5696,140,1552,32,30,7420
4707,Proença-a-Nova,2022,10,Castelo Branco,4461,2961,3,0,0,8,4,11,0,5689,140,1563,30,26,7422
4708,Proença-a-Nova,2022,11,Castelo Branco,4525,2890,56,0,0,13,10,9,14,5690,140,1555,30,102,7415
4710,Proença-a-Nova,2023,1,Castelo Branco,4446,2963,44,0,16,16,12,9,7,5694,140,1546,29,104,7409
4712,Proença-a-Nova,2023,3,Castelo Branco,4192,3225,47,0,2,12,10,7,13,5696,140,1554,27,91,7417
4713,Proença-a-Nova,2023,4,Castelo Branco,4342,3075,72,0,0,13,12,6,8,5696,140,1554,27,111,7417
4715,Proença-a-Nova,2023,6,Castelo Branco,3910,3528,34,0,0,19,19,7,8,5709,140,1563,26,87,7438
4716,Proença-a-Nova,2023,7,Castelo Branco,3676,3770,5,0,0,16,15,6,5,5714,140,1565,27,47,7446
4717,Proença-a-Nova,2023,8,Castelo Branco,3699,3752,1,0,1,12,11,13,6,5715,140,1566,30,44,7451
4718,Proença-a-Nova,2023,9,Castelo Branco,3024,4416,5,0,1,25,16,12,6,5711,140,1566,23,65,7440
4719,Proença-a-Nova,2023,10,Castelo Branco,3004,4447,8,0,0,15,13,16,10,5718,141,1569,23,62,7451
4720,Proença-a-Nova,2023,11,Castelo Branco,2593,4855,0,0,0,27,20,28,7,5718,141,1567,22,82,7448
4721,Proença-a-Nova,2023,12,Castelo Branco,2233,5210,4,0,0,24,15,21,4,5714,141,1567,21,68,7443
4722,Proença-a-Nova,2024,1,Castelo Branco,2170,5275,0,0,0,23,22,23,9,5719,141,1563,22,77,7445
4723,Proença-a-Nova,2024,2,Castelo Branco,1894,5553,2,0,0,18,11,14,1,5722,141,1563,21,46,7447
4724,Proença-a-Nova,2024,3,Castelo Branco,1368,6083,5,0,0,26,23,17,10,5726,141,1563,21,81,7451
4775,Redondo,2022,3,Évora,337,4117,0,0,0,24,17,13,10,3564,41,839,10,64,4454
4776,Redondo,2022,4,Évora,520,3940,0,0,0,42,38,26,20,3570,41,839,10,126,4460
4777,Redondo,2022,5,Évora,342,4122,2,0,0,55,43,30,11,3572,41,840,11,141,4464
4778,Redondo,2022,6,Évora,379,4084,3,0,0,55,43,20,16,3572,41,840,10,137,4463
4779,Redondo,2022,7,Évora,334,4138,0,0,0,39,30,20,9,3576,41,844,11,98,4472
4780,Redondo,2022,8,Évora,322,4150,3,0,0,63,47,22,18,3580,41,843,8,153,4472
4781,Redondo,2022,9,Évora,303,4173,1,0,0,38,38,23,12,3583,41,844,8,112,4476
4782,Redondo,2022,10,Évora,324,4154,4,0,0,49,38,15,13,3584,41,845,8,119,4478
4783,Redondo,2022,11,Évora,324,4154,24,0,0,45,37,14,23,3581,41,848,8,143,4478
4784,Redondo,2022,12,Évora,317,4168,54,0,0,47,40,20,20,3585,41,846,13,181,4485
4786,Redondo,2023,2,Évora,313,4170,38,0,0,47,37,22,8,3588,41,842,12,152,4483
4788,Redondo,2023,4,Évora,312,4172,10,0,0,54,46,15,21,3591,41,840,12,146,4484
4789,Redondo,2023,5,Évora,258,4226,13,0,0,70,60,15,21,3591,41,840,12,179,4484
4790,Redondo,2023,6,Évora,274,4211,7,0,0,64,56,22,26,3590,41,845,9,175,4485
4791,Redondo,2023,7,Évora,268,4235,1,0,1,53,53,8,24,3601,41,845,16,140,4503
4792,Redondo,2023,8,Évora,260,4241,0,0,2,58,50,12,13,3606,41,845,9,135,4501
4793,Redondo,2023,9,Évora,253,4245,2,0,0,46,35,17,22,3608,41,841,8,122,4498
4794,Redondo,2023,10,Évora,241,4264,3,0,0,48,40,16,18,3613,41,842,9,125,4505
4795,Redondo,2023,11,Évora,261,4237,1,0,0,66,49,14,9,3608,41,840,9,139,4498
4796,Redondo,2023,12,Évora,275,4239,3,0,0,36,22,22,9,3612,41,841,20,92,4514
4797,Redondo,2024,1,Évora,251,4253,4,0,0,52,34,31,13,3610,41,842,11,134,4504
4798,Redondo,2024,2,Évora,243,4254,1,0,0,35,19,12,6,3604,41,841,11,73,4497
4799,Redondo,2024,3,Évora,253,4244,4,0,0,50,44,17,12,3608,41,838,10,127,4497
4800,Reguengos de Monsaraz,2022,3,Évora,2131,4951,1,0,0,32,27,9,10,5666,67,1308,41,79,7082
4801,Reguengos de Monsaraz,2022,4,Évora,2135,4953,1,0,0,66,60,30,23,5675,67,1307,39,180,7088
4806,Reguengos de Monsaraz,2022,9,Évora,2063,5070,5,0,0,81,70,17,16,5702,67,1326,38,189,7133
4809,Reguengos de Monsaraz,2022,12,Évora,2166,4984,65,0,0,60,54,18,15,5724,67,1325,34,212,7150
4818,Reguengos de Monsaraz,2023,9,Évora,1542,5713,4,0,0,70,53,21,18,5804,67,1352,32,166,7255
4819,Reguengos de Monsaraz,2023,10,Évora,1412,5840,4,0,0,89,70,21,16,5803,68,1347,34,200,7252
4821,Reguengos de Monsaraz,2023,12,Évora,980,6285,0,0,1,73,55,40,17,5810,68,1349,38,186,7265
4822,Reguengos de Monsaraz,2024,1,Évora,980,6287,0,0,1,98,63,36,23,5816,68,1353,30,221,7267
4823,Reguengos de Monsaraz,2024,2,Évora,870,6391,0,0,0,48,43,16,6,5815,68,1350,28,113,7261
4824,Reguengos de Monsaraz,2024,3,Évora,782,6483,7,0,0,79,74,28,17,5822,68,1344,31,205,7265
4825,Resende,2022,3,Viseu,5826,1887,0,1,0,4,3,1,0,6486,91,1111,25,9,7713
4826,Resende,2022,4,Viseu,5774,1941,2,0,0,7,3,0,0,6486,91,1113,25,12,7715
4827,Resende,2022,5,Viseu,5722,1991,0,0,0,5,4,1,2,6478,91,1117,27,12,7713
4828,Resende,2022,6,Viseu,5718,1990,0,0,0,5,8,0,6,6477,91,1116,24,19,7708
4829,Resende,2022,7,Viseu,5634,2078,0,0,0,4,2,1,3,6479,91,1120,22,10,7712
4830,Resende,2022,8,Viseu,5609,2113,0,0,0,7,8,1,5,6485,91,1123,23,21,7722
4831,Resende,2022,9,Viseu,5567,2165,0,0,0,7,5,4,4,6483,91,1124,34,20,7732
4832,Resende,2022,10,Viseu,5518,2207,4,0,0,5,5,7,3,6485,91,1125,24,24,7725
4833,Resende,2022,11,Viseu,5515,2206,35,0,0,3,4,4,2,6485,91,1120,25,48,7721
4834,Resende,2022,12,Viseu,5408,2322,31,0,1,12,11,4,2,6491,91,1119,29,61,7730
4835,Resende,2023,1,Viseu,5254,2473,35,0,0,7,4,5,6,6493,91,1116,27,57,7727
4836,Resende,2023,2,Viseu,5210,2519,12,0,0,14,9,2,6,6495,91,1118,25,43,7729
4839,Resende,2023,5,Viseu,4669,3062,74,0,0,15,9,7,8,6498,91,1118,24,113,7731
4840,Resende,2023,6,Viseu,4562,3188,35,0,0,17,18,7,11,6509,91,1122,28,88,7750
4841,Resende,2023,7,Viseu,4207,3545,2,0,0,10,12,5,7,6509,91,1126,26,36,7752
4842,Resende,2023,8,Viseu,4159,3598,1,0,1,21,18,4,5,6515,91,1126,25,50,7757
4843,Resende,2023,9,Viseu,3984,3792,3,0,0,13,11,7,10,6521,91,1128,36,44,7776
4844,Resende,2023,10,Viseu,3865,3895,5,0,0,25,16,8,6,6524,91,1124,21,60,7760
4845,Resende,2023,11,Viseu,3778,3983,1,0,0,20,21,9,4,6522,91,1124,24,55,7761
4846,Resende,2023,12,Viseu,3735,4021,1,0,0,15,10,10,1,6516,91,1124,25,37,7756
4847,Resende,2024,1,Viseu,3742,4007,0,0,0,22,16,14,10,6513,91,1127,18,62,7749
4848,Resende,2024,2,Viseu,3346,4395,2,0,0,9,8,6,1,6506,91,1127,17,26,7741
4849,Resende,2024,3,Viseu,3043,4699,1,0,2,27,14,14,3,6507,91,1128,16,61,7742
4850,Ribeira de Pena,2022,3,Vila Real,2092,2903,1,3,0,5,6,5,4,4280,83,583,49,24,4995
4851,Ribeira de Pena,2022,4,Vila Real,2133,2863,1,0,0,10,11,7,9,4280,83,585,48,38,4996
4852,Ribeira de Pena,2022,5,Vila Real,2156,2836,3,0,0,18,9,8,5,4276,83,586,47,43,4992
4853,Ribeira de Pena,2022,6,Vila Real,2150,2853,0,0,0,13,11,7,16,4279,83,590,51,47,5003
4854,Ribeira de Pena,2022,7,Vila Real,2025,2983,0,0,0,17,6,3,5,4285,83,592,48,31,5008
4855,Ribeira de Pena,2022,8,Vila Real,2005,3005,2,0,0,19,23,13,10,4290,83,593,44,67,5010
4856,Ribeira de Pena,2022,9,Vila Real,1993,3009,4,0,0,16,7,7,2,4285,83,592,42,36,5002
4857,Ribeira de Pena,2022,10,Vila Real,1968,3036,5,0,0,6,11,12,6,4287,83,593,41,40,5004
4858,Ribeira de Pena,2022,11,Vila Real,1976,3026,29,0,0,12,9,11,9,4284,83,594,41,70,5002
4859,Ribeira de Pena,2022,12,Vila Real,1941,3059,28,0,0,15,15,13,4,4284,83,594,39,75,5000
4860,Ribeira de Pena,2023,1,Vila Real,1858,3148,23,0,3,16,10,7,3,4287,83,598,38,62,5006
4861,Ribeira de Pena,2023,2,Vila Real,1810,3201,72,0,0,8,11,5,6,4289,83,601,38,102,5011
4862,Ribeira de Pena,2023,3,Vila Real,1589,3436,50,1,1,11,8,10,4,4303,84,600,38,85,5025
4864,Ribeira de Pena,2023,5,Vila Real,1550,3475,41,0,0,11,9,8,4,4303,84,600,38,73,5025
4865,Ribeira de Pena,2023,6,Vila Real,1568,3480,0,0,0,14,14,6,5,4318,84,602,44,39,5048
4866,Ribeira de Pena,2023,7,Vila Real,1414,3652,1,0,0,19,15,11,9,4337,84,604,41,55,5066
4867,Ribeira de Pena,2023,8,Vila Real,1283,3786,0,0,3,19,19,16,12,4340,84,609,36,69,5069
4868,Ribeira de Pena,2023,9,Vila Real,1317,3754,1,0,0,12,8,4,3,4343,84,610,34,28,5071
4869,Ribeira de Pena,2023,10,Vila Real,1291,3782,2,0,0,13,12,6,5,4344,84,610,35,38,5073
4870,Ribeira de Pena,2023,11,Vila Real,1218,3849,3,0,0,29,22,9,6,4338,84,609,36,69,5067
4871,Ribeira de Pena,2023,12,Vila Real,1139,3923,0,0,1,12,8,13,9,4335,84,608,35,43,5062
4872,Ribeira de Pena,2024,1,Vila Real,1110,3955,1,0,0,12,14,14,6,4335,84,609,37,47,5065
4873,Ribeira de Pena,2024,2,Vila Real,1097,3960,2,0,0,9,6,5,2,4330,84,609,34,24,5057
4874,Ribeira de Pena,2024,3,Vila Real,809,4252,2,0,0,17,16,6,5,4333,84,608,36,46,5061
4875,Rio Maior,2022,3,Santarém,8064,5114,4,0,0,13,6,10,4,10244,210,2661,63,37,13178
4876,Rio Maior,2022,4,Santarém,7844,5344,4,0,0,21,20,19,7,10247,210,2667,64,71,13188
