,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente,ordens_servico_realizadas_(#)_configuracao_de_EMI,ordens_servico_realizadas_(#)_outros,ordens_servico_realizadas_(#)_reducao_de_potencia_contratada,ordens_servico_realizadas_(#)_reposicao_de_potencia_contratada,ordens_servico_realizadas_(#)_servico_alteracao_contractual,ordens_servico_realizadas_(#)_servico_de_corte_e_re-ligacao,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros,total_servicos_realizados,total_cpes
2306,Figueira de Castelo Rodrigo,2022,9,Guarda,2494.0,2894.0,0.0,1.0,27.0,19.0,8.0,12.0,4248,111,1020,9,67.0,5388.0
2307,Figueira de Castelo Rodrigo,2022,10,Guarda,2407.0,2978.0,4.0,0.0,22.0,20.0,19.0,8.0,4247,111,1019,8,73.0,5385.0
2308,Figueira de Castelo Rodrigo,2022,11,Guarda,2494.0,2888.0,68.0,0.0,31.0,23.0,7.0,11.0,4243,111,1019,9,140.0,5382.0
2309,Figueira de Castelo Rodrigo,2022,12,Guarda,2315.0,3065.0,92.0,0.0,28.0,29.0,10.0,8.0,4242,111,1018,9,167.0,5380.0
2310,Figueira de Castelo Rodrigo,2023,1,Guarda,2244.0,3132.0,102.0,0.0,32.0,24.0,12.0,5.0,4238,111,1019,8,175.0,5376.0
2311,Figueira de Castelo Rodrigo,2023,2,Guarda,2237.0,3132.0,59.0,0.0,30.0,26.0,10.0,5.0,4234,111,1015,9,130.0,5369.0
2312,Figueira de Castelo Rodrigo,2023,3,Guarda,1977.0,3387.0,113.0,0.0,32.0,26.0,12.0,9.0,4231,111,1015,7,192.0,5364.0
2313,Figueira de Castelo Rodrigo,2023,4,Guarda,1917.0,3447.0,85.0,0.0,28.0,27.0,10.0,9.0,4231,111,1015,7,159.0,5364.0
2314,Figueira de Castelo Rodrigo,2023,5,Guarda,1734.0,3630.0,111.0,0.0,33.0,25.0,7.0,12.0,4231,111,1015,7,188.0,5364.0
2315,Figueira de Castelo Rodrigo,2023,6,Guarda,1631.0,3725.0,27.0,0.0,29.0,25.0,15.0,11.0,4219,112,1016,9,107.0,5356.0
2316,Figueira de Castelo Rodrigo,2023,7,Guarda,1346.0,4014.0,2.0,0.0,46.0,41.0,11.0,5.0,4223,112,1018,7,105.0,5360.0
2317,Figueira de Castelo Rodrigo,2023,8,Guarda,1203.0,4160.0,3.0,0.0,25.0,22.0,14.0,10.0,4224,112,1020,7,74.0,5363.0
2318,Figueira de Castelo Rodrigo,2023,9,Guarda,928.0,4424.0,2.0,0.0,26.0,26.0,14.0,6.0,4212,112,1020,8,74.0,5352.0
2319,Figueira de Castelo Rodrigo,2023,10,Guarda,777.0,4573.0,6.0,0.0,38.0,25.0,20.0,15.0,4210,112,1022,6,104.0,5350.0
2320,Figueira de Castelo Rodrigo,2023,11,Guarda,611.0,4737.0,2.0,0.0,54.0,47.0,15.0,11.0,4206,112,1024,6,129.0,5348.0
2321,Figueira de Castelo Rodrigo,2023,12,Guarda,553.0,4794.0,1.0,0.0,39.0,24.0,25.0,13.0,4204,112,1024,7,102.0,5347.0
2322,Figueira de Castelo Rodrigo,2024,1,Guarda,523.0,4818.0,1.0,0.0,36.0,26.0,13.0,9.0,4198,112,1025,6,85.0,5341.0
2323,Figueira de Castelo Rodrigo,2024,2,Guarda,455.0,4875.0,0.0,0.0,19.0,13.0,5.0,2.0,4186,112,1025,7,39.0,5330.0
2324,Figueira de Castelo Rodrigo,2024,3,Guarda,508.0,4822.0,2.0,0.0,30.0,23.0,13.0,10.0,4187,112,1025,6,78.0,5330.0
2325,Figueiró dos Vinhos,2022,3,Leiria,2380.0,2850.0,0.0,0.0,3.0,7.0,4.0,4.0,4079,95,1044,12,18.0,5230.0
2326,Figueiró dos Vinhos,2022,4,Leiria,2356.0,2874.0,0.0,0.0,20.0,15.0,10.0,8.0,4082,95,1041,12,53.0,5230.0
2327,Figueiró dos Vinhos,2022,5,Leiria,2321.0,2913.0,3.0,0.0,14.0,12.0,10.0,6.0,4083,95,1044,12,45.0,5234.0
2328,Figueiró dos Vinhos,2022,6,Leiria,2329.0,2902.0,2.0,0.0,28.0,24.0,10.0,7.0,4080,95,1044,12,71.0,5231.0
2329,Figueiró dos Vinhos,2022,7,Leiria,2292.0,2937.0,1.0,0.0,19.0,22.0,6.0,3.0,4077,95,1044,13,51.0,5229.0
2330,Figueiró dos Vinhos,2022,8,Leiria,2283.0,2948.0,1.0,0.0,32.0,26.0,15.0,10.0,4079,95,1044,13,84.0,5231.0
2331,Figueiró dos Vinhos,2022,9,Leiria,2274.0,2959.0,3.0,0.0,21.0,24.0,14.0,9.0,4083,95,1043,12,71.0,5233.0
2332,Figueiró dos Vinhos,2022,10,Leiria,2033.0,3198.0,3.0,0.0,14.0,11.0,14.0,6.0,4083,95,1041,12,48.0,5231.0
2333,Figueiró dos Vinhos,2022,11,Leiria,2149.0,3069.0,69.0,0.0,19.0,18.0,23.0,3.0,4077,95,1034,12,132.0,5218.0
2334,Figueiró dos Vinhos,2022,12,Leiria,1877.0,3347.0,167.0,0.0,23.0,17.0,19.0,9.0,4087,95,1031,11,235.0,5224.0
2335,Figueiró dos Vinhos,2023,1,Leiria,1779.0,3451.0,94.0,0.0,26.0,15.0,18.0,11.0,4092,95,1032,11,164.0,5230.0
2336,Figueiró dos Vinhos,2023,2,Leiria,1695.0,3535.0,170.0,0.0,21.0,19.0,9.0,7.0,4093,95,1030,12,226.0,5230.0
2337,Figueiró dos Vinhos,2023,3,Leiria,1345.0,3886.0,138.0,0.0,21.0,20.0,17.0,13.0,4095,95,1030,11,209.0,5231.0
2338,Figueiró dos Vinhos,2023,4,Leiria,1246.0,3985.0,114.0,0.0,27.0,16.0,9.0,6.0,4095,95,1030,11,172.0,5231.0
2339,Figueiró dos Vinhos,2023,5,Leiria,1127.0,4104.0,58.0,0.0,30.0,28.0,15.0,14.0,4095,95,1030,11,145.0,5231.0
2340,Figueiró dos Vinhos,2023,6,Leiria,1015.0,4234.0,23.0,0.0,26.0,28.0,9.0,8.0,4110,95,1034,10,94.0,5249.0
2341,Figueiró dos Vinhos,2023,7,Leiria,911.0,4343.0,2.0,0.0,20.0,21.0,19.0,9.0,4119,95,1031,9,71.0,5254.0
2342,Figueiró dos Vinhos,2023,8,Leiria,836.0,4418.0,1.0,0.0,36.0,27.0,8.0,8.0,4120,95,1030,9,80.0,5254.0
2343,Figueiró dos Vinhos,2023,9,Leiria,806.0,4451.0,1.0,0.0,16.0,17.0,14.0,12.0,4126,95,1027,9,60.0,5257.0
2344,Figueiró dos Vinhos,2023,10,Leiria,732.0,4526.0,10.0,0.0,29.0,19.0,18.0,7.0,4127,95,1027,9,83.0,5258.0
2345,Figueiró dos Vinhos,2023,11,Leiria,691.0,4569.0,2.0,0.0,25.0,19.0,18.0,12.0,4132,95,1026,7,76.0,5260.0
2346,Figueiró dos Vinhos,2023,12,Leiria,671.0,4584.0,1.0,0.0,27.0,14.0,14.0,6.0,4131,95,1022,7,62.0,5255.0
2347,Figueiró dos Vinhos,2024,1,Leiria,632.0,4626.0,5.0,0.0,25.0,23.0,19.0,12.0,4131,95,1025,7,84.0,5258.0
2348,Figueiró dos Vinhos,2024,2,Leiria,599.0,4654.0,0.0,0.0,19.0,8.0,9.0,1.0,4129,95,1022,7,37.0,5253.0
2349,Figueiró dos Vinhos,2024,3,Leiria,520.0,4728.0,2.0,0.0,20.0,19.0,20.0,13.0,4126,95,1021,6,74.0,5248.0
2350,Fornos de Algodres,2022,3,Guarda,2347.0,1762.0,0.0,0.0,1.0,3.0,2.0,1.0,3257,80,748,24,7.0,4109.0
2351,Fornos de Algodres,2022,4,Guarda,2320.0,1787.0,0.0,0.0,4.0,6.0,6.0,2.0,3256,80,747,24,18.0,4107.0
2352,Fornos de Algodres,2022,5,Guarda,2262.0,1838.0,1.0,0.0,4.0,5.0,2.0,3.0,3248,80,748,24,15.0,4100.0
2353,Fornos de Algodres,2022,6,Guarda,2352.0,1749.0,1.0,0.0,7.0,4.0,3.0,6.0,3249,80,748,24,21.0,4101.0
2354,Fornos de Algodres,2022,7,Guarda,2274.0,1832.0,0.0,0.0,7.0,4.0,3.0,3.0,3251,80,750,25,17.0,4106.0
2355,Fornos de Algodres,2022,8,Guarda,2247.0,1861.0,1.0,0.0,5.0,7.0,4.0,5.0,3253,80,752,23,22.0,4108.0
2356,Fornos de Algodres,2022,9,Guarda,2179.0,1933.0,1.0,0.0,10.0,6.0,6.0,1.0,3255,80,755,22,24.0,4112.0
2357,Fornos de Algodres,2022,10,Guarda,2077.0,2032.0,1.0,0.0,6.0,7.0,2.0,8.0,3251,80,756,22,24.0,4109.0
2358,Fornos de Algodres,2022,11,Guarda,2176.0,1931.0,97.0,0.0,4.0,3.0,8.0,2.0,3252,80,755,20,114.0,4107.0
2359,Fornos de Algodres,2022,12,Guarda,1921.0,2189.0,125.0,0.0,8.0,8.0,8.0,2.0,3254,80,755,21,151.0,4110.0
2360,Fornos de Algodres,2023,1,Guarda,1889.0,2218.0,48.0,0.0,9.0,4.0,6.0,3.0,3254,80,754,19,70.0,4107.0
2361,Fornos de Algodres,2023,2,Guarda,1951.0,2159.0,16.0,0.0,2.0,3.0,9.0,1.0,3260,80,751,19,31.0,4110.0
2362,Fornos de Algodres,2023,3,Guarda,1632.0,2474.0,34.0,0.0,10.0,5.0,7.0,1.0,3256,80,750,20,57.0,4106.0
2363,Fornos de Algodres,2023,4,Guarda,1604.0,2502.0,93.0,0.0,11.0,9.0,15.0,5.0,3256,80,750,20,133.0,4106.0
2364,Fornos de Algodres,2023,5,Guarda,1425.0,2681.0,241.0,0.0,15.0,10.0,12.0,3.0,3256,80,750,20,281.0,4106.0
2365,Fornos de Algodres,2023,6,Guarda,1322.0,2786.0,33.0,0.0,12.0,9.0,5.0,4.0,3259,80,748,21,63.0,4108.0
2366,Fornos de Algodres,2023,7,Guarda,1170.0,2939.0,0.0,0.0,13.0,10.0,8.0,8.0,3258,80,750,21,39.0,4109.0
2367,Fornos de Algodres,2023,8,Guarda,1094.0,3025.0,3.0,0.0,8.0,6.0,10.0,8.0,3265,80,754,20,35.0,4119.0
2368,Fornos de Algodres,2023,9,Guarda,940.0,3177.0,3.0,0.0,5.0,4.0,9.0,8.0,3265,80,753,19,29.0,4117.0
2369,Fornos de Algodres,2023,10,Guarda,853.0,3262.0,3.0,0.0,19.0,16.0,12.0,5.0,3263,80,753,19,55.0,4115.0
2370,Fornos de Algodres,2023,11,Guarda,671.0,3445.0,2.0,0.0,20.0,12.0,5.0,7.0,3264,80,754,18,46.0,4116.0
2371,Fornos de Algodres,2023,12,Guarda,605.0,3509.0,1.0,0.0,19.0,12.0,12.0,5.0,3262,80,753,19,49.0,4114.0
2372,Fornos de Algodres,2024,1,Guarda,373.0,3748.0,0.0,0.0,19.0,10.0,13.0,7.0,3267,81,755,18,49.0,4121.0
2373,Fornos de Algodres,2024,2,Guarda,256.0,3862.0,0.0,0.0,11.0,11.0,6.0,2.0,3263,81,755,19,30.0,4118.0
2374,Fornos de Algodres,2024,3,Guarda,217.0,3899.0,0.0,0.0,12.0,13.0,6.0,4.0,3259,81,757,19,35.0,4116.0
2375,Freixo de Espada À Cinta,2022,3,Bragança,1730.0,1803.0,,,,,,,2726,38,757,12,,3533.0
2376,Freixo de Espada À Cinta,2022,4,Bragança,1746.0,1781.0,,,,,,,2722,38,756,11,,3527.0
2377,Freixo de Espada À Cinta,2022,5,Bragança,1516.0,1999.0,,,,,,,2712,38,755,10,,3515.0
2378,Freixo de Espada À Cinta,2022,6,Bragança,1548.0,1968.0,,,,,,,2710,38,759,9,,3516.0
2379,Freixo de Espada À Cinta,2022,7,Bragança,1490.0,2034.0,,,,,,,2713,39,760,12,,3524.0
2380,Freixo de Espada À Cinta,2022,8,Bragança,1473.0,2061.0,,,,,,,2720,39,765,10,,3534.0
2381,Freixo de Espada À Cinta,2022,9,Bragança,1456.0,2077.0,,,,,,,2720,40,763,10,,3533.0
2382,Freixo de Espada À Cinta,2022,10,Bragança,1454.0,2078.0,,,,,,,2720,40,762,10,,3532.0
2383,Freixo de Espada À Cinta,2022,11,Bragança,1459.0,2069.0,,,,,,,2718,40,759,11,,3528.0
2384,Freixo de Espada À Cinta,2022,12,Bragança,1432.0,2098.0,,,,,,,2720,40,757,13,,3530.0
2385,Freixo de Espada À Cinta,2023,1,Bragança,1406.0,2113.0,,,,,,,2714,40,755,10,,3519.0
2386,Freixo de Espada À Cinta,2023,2,Bragança,1369.0,2144.0,,,,,,,2711,40,753,9,,3513.0
2387,Freixo de Espada À Cinta,2023,3,Bragança,1315.0,2190.0,,,,,,,2707,40,748,10,,3505.0
2388,Freixo de Espada À Cinta,2023,4,Bragança,1266.0,2239.0,,,,,,,2707,40,748,10,,3505.0
2389,Freixo de Espada À Cinta,2023,5,Bragança,1227.0,2278.0,,,,,,,2707,40,748,10,,3505.0
2390,Freixo de Espada À Cinta,2023,6,Bragança,1097.0,2421.0,,,,,,,2707,40,759,12,,3518.0
2391,Freixo de Espada À Cinta,2023,7,Bragança,991.0,2529.0,,,,,,,2707,40,762,11,,3520.0
2392,Freixo de Espada À Cinta,2023,8,Bragança,957.0,2564.0,,,,,,,2708,40,762,11,,3521.0
2393,Freixo de Espada À Cinta,2023,9,Bragança,849.0,2667.0,,,,,,,2709,40,756,11,,3516.0
2394,Freixo de Espada À Cinta,2023,10,Bragança,666.0,2845.0,,,,,,,2710,40,752,9,,3511.0
2395,Freixo de Espada À Cinta,2023,11,Bragança,584.0,2924.0,,,,,,,2707,40,749,12,,3508.0
2396,Freixo de Espada À Cinta,2023,12,Bragança,491.0,3008.0,,,,,,,2702,40,743,14,,3499.0
2397,Freixo de Espada À Cinta,2024,1,Bragança,483.0,3006.0,,,,,,,2702,40,740,7,,3489.0
2398,Freixo de Espada À Cinta,2024,2,Bragança,344.0,3134.0,,,,,,,2693,40,738,7,,3478.0
2399,Freixo de Espada À Cinta,2024,3,Bragança,290.0,3192.0,,,,,,,2701,40,735,6,,3482.0
2400,Fronteira,2022,3,Portalegre,469.0,2057.0,0.0,1.0,11.0,10.0,6.0,5.0,2006,30,475,15,33.0,2526.0
2401,Fronteira,2022,4,Portalegre,478.0,2050.0,2.0,0.0,22.0,23.0,11.0,8.0,2006,30,477,15,66.0,2528.0
2402,Fronteira,2022,5,Portalegre,431.0,2095.0,1.0,0.0,21.0,17.0,7.0,8.0,2004,30,479,13,54.0,2526.0
2403,Fronteira,2022,6,Portalegre,395.0,2133.0,1.0,0.0,31.0,25.0,6.0,11.0,2006,30,479,13,74.0,2528.0
2404,Fronteira,2022,7,Portalegre,355.0,2185.0,0.0,0.0,24.0,24.0,15.0,4.0,2013,30,481,16,67.0,2540.0
2405,Fronteira,2022,8,Portalegre,345.0,2192.0,0.0,0.0,24.0,21.0,7.0,10.0,2013,30,480,14,62.0,2537.0
2406,Fronteira,2022,9,Portalegre,348.0,2195.0,1.0,0.0,16.0,14.0,11.0,6.0,2019,30,480,14,48.0,2543.0
2407,Fronteira,2022,10,Portalegre,328.0,2215.0,2.0,0.0,28.0,22.0,10.0,4.0,2020,30,480,13,66.0,2543.0
2408,Fronteira,2022,11,Portalegre,347.0,2207.0,34.0,0.0,24.0,21.0,9.0,12.0,2025,30,486,13,100.0,2554.0
2409,Fronteira,2022,12,Portalegre,339.0,2216.0,50.0,1.0,21.0,19.0,10.0,16.0,2025,30,486,14,117.0,2555.0
2410,Fronteira,2023,1,Portalegre,269.0,2285.0,30.0,1.0,24.0,26.0,11.0,7.0,2025,30,487,12,99.0,2554.0
2411,Fronteira,2023,2,Portalegre,275.0,2276.0,28.0,0.0,24.0,19.0,13.0,3.0,2022,30,487,12,87.0,2551.0
2412,Fronteira,2023,3,Portalegre,223.0,2328.0,35.0,0.0,18.0,17.0,16.0,8.0,2021,30,488,12,94.0,2551.0
2413,Fronteira,2023,4,Portalegre,218.0,2333.0,14.0,0.0,18.0,18.0,10.0,3.0,2021,30,488,12,63.0,2551.0
2414,Fronteira,2023,5,Portalegre,224.0,2327.0,10.0,0.0,26.0,17.0,3.0,5.0,2021,30,488,12,61.0,2551.0
2415,Fronteira,2023,6,Portalegre,213.0,2350.0,4.0,0.0,22.0,22.0,8.0,8.0,2026,30,493,14,64.0,2563.0
2416,Fronteira,2023,7,Portalegre,208.0,2361.0,1.0,0.0,17.0,16.0,15.0,17.0,2030,30,492,17,66.0,2569.0
2417,Fronteira,2023,8,Portalegre,199.0,2371.0,2.0,0.0,20.0,19.0,6.0,8.0,2031,30,493,16,55.0,2570.0
2418,Fronteira,2023,9,Portalegre,206.0,2365.0,1.0,0.0,13.0,19.0,9.0,6.0,2035,30,492,14,48.0,2571.0
2419,Fronteira,2023,10,Portalegre,192.0,2380.0,4.0,0.0,10.0,9.0,9.0,1.0,2035,30,493,14,33.0,2572.0
2420,Fronteira,2023,11,Portalegre,201.0,2382.0,1.0,0.0,23.0,17.0,11.0,2.0,2033,30,491,29,54.0,2583.0
2421,Fronteira,2023,12,Portalegre,194.0,2379.0,1.0,0.0,17.0,16.0,5.0,2.0,2036,30,492,15,41.0,2573.0
2422,Fronteira,2024,1,Portalegre,194.0,2384.0,0.0,0.0,18.0,16.0,22.0,5.0,2043,30,491,14,61.0,2578.0
2423,Fronteira,2024,2,Portalegre,176.0,2401.0,0.0,0.0,13.0,8.0,1.0,0.0,2041,30,492,14,22.0,2577.0
2424,Fronteira,2024,3,Portalegre,168.0,2410.0,1.0,0.0,20.0,16.0,12.0,3.0,2043,30,491,14,52.0,2578.0
2425,Fundão,2022,3,Castelo Branco,6518.0,17512.0,2.0,0.0,37.0,30.0,38.0,23.0,17705,348,5917,60,130.0,24030.0
2426,Fundão,2022,4,Castelo Branco,6632.0,17405.0,12.0,0.0,98.0,93.0,89.0,60.0,17701,348,5927,61,352.0,24037.0
2427,Fundão,2022,5,Castelo Branco,6378.0,17671.0,10.0,0.0,148.0,116.0,82.0,42.0,17692,348,5950,59,398.0,24049.0
2428,Fundão,2022,6,Castelo Branco,6303.0,17773.0,9.0,1.0,142.0,122.0,70.0,51.0,17703,348,5960,65,395.0,24076.0
2429,Fundão,2022,7,Castelo Branco,5898.0,18183.0,5.0,0.0,105.0,95.0,68.0,27.0,17699,348,5968,66,300.0,24081.0
2430,Fundão,2022,8,Castelo Branco,5708.0,18382.0,2.0,2.0,151.0,134.0,80.0,67.0,17703,348,5978,61,436.0,24090.0
2431,Fundão,2022,9,Castelo Branco,5606.0,18502.0,3.0,1.0,125.0,92.0,103.0,33.0,17715,348,5985,60,357.0,24108.0
2432,Fundão,2022,10,Castelo Branco,5389.0,18732.0,52.0,1.0,122.0,111.0,112.0,41.0,17736,348,5980,57,439.0,24121.0
2433,Fundão,2022,11,Castelo Branco,5602.0,18498.0,305.0,1.0,145.0,113.0,86.0,38.0,17729,349,5966,56,688.0,24100.0
2434,Fundão,2022,12,Castelo Branco,5377.0,18732.0,440.0,1.0,155.0,134.0,97.0,60.0,17734,349,5967,59,887.0,24109.0
2435,Fundão,2023,1,Castelo Branco,5230.0,18879.0,346.0,0.0,158.0,118.0,118.0,58.0,17739,349,5962,59,798.0,24109.0
2436,Fundão,2023,2,Castelo Branco,5141.0,18970.0,287.0,1.0,135.0,102.0,91.0,45.0,17743,349,5961,58,661.0,24111.0
2437,Fundão,2023,3,Castelo Branco,4512.0,19610.0,314.0,1.0,132.0,114.0,123.0,73.0,17745,349,5970,58,757.0,24122.0
2438,Fundão,2023,4,Castelo Branco,4328.0,19795.0,275.0,0.0,119.0,121.0,83.0,62.0,17745,349,5971,58,660.0,24123.0
2439,Fundão,2023,5,Castelo Branco,4068.0,20055.0,346.0,0.0,176.0,134.0,72.0,63.0,17745,349,5971,58,791.0,24123.0
2440,Fundão,2023,6,Castelo Branco,3874.0,20372.0,58.0,0.0,167.0,149.0,74.0,55.0,17814,349,6015,68,503.0,24246.0
2441,Fundão,2023,7,Castelo Branco,3644.0,20619.0,23.0,0.0,166.0,146.0,87.0,59.0,17823,349,6026,65,481.0,24263.0
2442,Fundão,2023,8,Castelo Branco,3348.0,20934.0,13.0,0.0,147.0,136.0,113.0,62.0,17838,349,6033,62,471.0,24282.0
2443,Fundão,2023,9,Castelo Branco,3199.0,21091.0,20.0,0.0,118.0,99.0,83.0,43.0,17855,349,6031,55,363.0,24290.0
2444,Fundão,2023,10,Castelo Branco,2794.0,21521.0,21.0,0.0,139.0,108.0,102.0,53.0,17865,349,6044,57,423.0,24315.0
2445,Fundão,2023,11,Castelo Branco,2877.0,21460.0,9.0,0.0,177.0,141.0,118.0,38.0,17880,349,6049,59,483.0,24337.0
2446,Fundão,2023,12,Castelo Branco,2459.0,21881.0,5.0,0.0,108.0,87.0,120.0,21.0,17877,350,6052,61,341.0,24340.0
2447,Fundão,2024,1,Castelo Branco,2009.0,22328.0,3.0,0.0,140.0,105.0,92.0,44.0,17873,350,6057,57,384.0,24337.0
2448,Fundão,2024,2,Castelo Branco,1708.0,22622.0,6.0,0.0,88.0,81.0,45.0,11.0,17860,351,6062,57,231.0,24330.0
2449,Fundão,2024,3,Castelo Branco,1659.0,22694.0,12.0,0.0,97.0,78.0,106.0,21.0,17876,351,6069,57,314.0,24353.0
2450,Gavião,2022,3,Portalegre,1664.0,1863.0,1.0,1.0,9.0,7.0,4.0,3.0,2891,45,578,13,25.0,3527.0
2451,Gavião,2022,4,Portalegre,1503.0,2015.0,5.0,0.0,13.0,12.0,11.0,11.0,2888,45,574,11,52.0,3518.0
2452,Gavião,2022,5,Portalegre,1451.0,2062.0,3.0,0.0,19.0,12.0,3.0,6.0,2884,45,573,11,43.0,3513.0
2453,Gavião,2022,6,Portalegre,1571.0,1944.0,3.0,0.0,22.0,19.0,11.0,3.0,2886,45,574,10,58.0,3515.0
2454,Gavião,2022,7,Portalegre,1205.0,2309.0,5.0,0.0,23.0,15.0,8.0,2.0,2884,45,576,9,53.0,3514.0
2455,Gavião,2022,8,Portalegre,1009.0,2509.0,0.0,1.0,22.0,17.0,9.0,6.0,2887,45,577,9,55.0,3518.0
2456,Gavião,2022,9,Portalegre,950.0,2573.0,2.0,0.0,18.0,17.0,13.0,5.0,2892,45,578,8,55.0,3523.0
2457,Gavião,2022,10,Portalegre,788.0,2737.0,3.0,0.0,22.0,11.0,5.0,4.0,2892,45,579,9,45.0,3525.0
2458,Gavião,2022,11,Portalegre,794.0,2727.0,217.0,0.0,32.0,23.0,17.0,3.0,2890,44,578,9,292.0,3521.0
2459,Gavião,2022,12,Portalegre,574.0,2946.0,346.0,0.0,28.0,29.0,20.0,9.0,2891,44,577,8,432.0,3520.0
2460,Gavião,2023,1,Portalegre,481.0,3042.0,91.0,0.0,33.0,23.0,8.0,7.0,2893,44,578,8,162.0,3523.0
2461,Gavião,2023,2,Portalegre,454.0,3075.0,86.0,1.0,25.0,19.0,11.0,9.0,2900,44,578,7,151.0,3529.0
2462,Gavião,2023,3,Portalegre,270.0,3262.0,71.0,0.0,25.0,21.0,14.0,5.0,2902,44,579,7,136.0,3532.0
2463,Gavião,2023,4,Portalegre,296.0,3236.0,39.0,0.0,38.0,30.0,16.0,9.0,2902,44,579,7,132.0,3532.0
2464,Gavião,2023,5,Portalegre,196.0,3336.0,26.0,0.0,36.0,27.0,13.0,10.0,2902,44,579,7,112.0,3532.0
2465,Gavião,2023,6,Portalegre,191.0,3344.0,6.0,0.0,28.0,23.0,7.0,9.0,2902,44,582,7,73.0,3535.0
2466,Gavião,2023,7,Portalegre,193.0,3346.0,2.0,0.0,22.0,25.0,12.0,8.0,2906,44,584,5,69.0,3539.0
2467,Gavião,2023,8,Portalegre,175.0,3365.0,1.0,0.0,29.0,23.0,13.0,13.0,2907,44,584,5,79.0,3540.0
2468,Gavião,2023,9,Portalegre,175.0,3364.0,3.0,0.0,20.0,12.0,11.0,9.0,2906,44,584,5,55.0,3539.0
2469,Gavião,2023,10,Portalegre,184.0,3351.0,8.0,0.0,36.0,32.0,8.0,9.0,2904,44,582,5,93.0,3535.0
2470,Gavião,2023,11,Portalegre,238.0,3299.0,1.0,0.0,28.0,27.0,12.0,14.0,2906,44,582,5,82.0,3537.0
2471,Gavião,2023,12,Portalegre,289.0,3245.0,0.0,0.0,14.0,15.0,14.0,4.0,2903,44,582,5,47.0,3534.0
2472,Gavião,2024,1,Portalegre,218.0,3314.0,0.0,0.0,27.0,19.0,15.0,5.0,2899,44,584,5,66.0,3532.0
2473,Gavião,2024,2,Portalegre,149.0,3373.0,2.0,0.0,17.0,16.0,12.0,3.0,2891,44,582,5,50.0,3522.0
2474,Gavião,2024,3,Portalegre,138.0,3379.0,1.0,0.0,15.0,16.0,19.0,7.0,2886,45,582,4,58.0,3517.0
2475,Golegã,2022,3,Santarém,1518.0,2619.0,2.0,1.0,9.0,7.0,4.0,3.0,2931,43,1143,20,26.0,4137.0
2476,Golegã,2022,4,Santarém,1558.0,2602.0,0.0,0.0,13.0,15.0,18.0,7.0,2936,43,1162,19,53.0,4160.0
2477,Golegã,2022,5,Santarém,1460.0,2761.0,2.0,0.0,25.0,20.0,47.0,7.0,2934,43,1225,19,101.0,4221.0
2478,Golegã,2022,6,Santarém,1520.0,2731.0,0.0,0.0,35.0,31.0,28.0,7.0,2940,43,1249,19,101.0,4251.0
2479,Golegã,2022,7,Santarém,1358.0,2890.0,2.0,0.0,19.0,16.0,11.0,3.0,2936,43,1250,19,51.0,4248.0
2480,Golegã,2022,8,Santarém,1305.0,2952.0,4.0,0.0,24.0,24.0,14.0,11.0,2942,43,1253,19,77.0,4257.0
2481,Golegã,2022,9,Santarém,1270.0,2952.0,2.0,0.0,28.0,22.0,49.0,10.0,2947,43,1212,20,111.0,4222.0
2482,Golegã,2022,10,Santarém,1221.0,3000.0,16.0,0.0,17.0,17.0,32.0,13.0,2951,43,1201,26,95.0,4221.0
2483,Golegã,2022,11,Santarém,1173.0,3031.0,86.0,0.0,19.0,21.0,38.0,14.0,2954,43,1188,19,178.0,4204.0
2484,Golegã,2022,12,Santarém,1070.0,3117.0,160.0,0.0,26.0,20.0,33.0,4.0,2955,43,1171,18,243.0,4187.0
2485,Golegã,2023,1,Santarém,1021.0,3161.0,93.0,0.0,43.0,32.0,25.0,7.0,2953,43,1169,17,200.0,4182.0
2486,Golegã,2023,2,Santarém,1010.0,3180.0,57.0,0.0,37.0,35.0,9.0,14.0,2958,43,1171,18,152.0,4190.0
2487,Golegã,2023,3,Santarém,889.0,3301.0,69.0,0.0,35.0,26.0,32.0,10.0,2952,43,1177,18,172.0,4190.0
2488,Golegã,2023,4,Santarém,871.0,3319.0,71.0,0.0,41.0,38.0,14.0,16.0,2952,43,1177,18,180.0,4190.0
2489,Golegã,2023,5,Santarém,846.0,3344.0,32.0,0.0,53.0,39.0,14.0,12.0,2952,43,1177,18,150.0,4190.0
2490,Golegã,2023,6,Santarém,797.0,3478.0,8.0,0.0,35.0,37.0,14.0,15.0,2959,43,1256,17,109.0,4275.0
2491,Golegã,2023,7,Santarém,781.0,3500.0,3.0,0.0,37.0,34.0,8.0,20.0,2961,43,1258,19,102.0,4281.0
2492,Golegã,2023,8,Santarém,746.0,3532.0,1.0,0.0,33.0,32.0,16.0,22.0,2966,43,1252,17,104.0,4278.0
2493,Golegã,2023,9,Santarém,579.0,3665.0,7.0,0.0,34.0,29.0,45.0,13.0,2966,43,1218,17,128.0,4244.0
2494,Golegã,2023,10,Santarém,543.0,3730.0,4.0,0.0,51.0,39.0,43.0,28.0,2972,43,1218,40,165.0,4273.0
2495,Golegã,2023,11,Santarém,493.0,3755.0,0.0,0.0,48.0,42.0,28.0,13.0,2974,43,1213,18,131.0,4248.0
