,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente
4664,Penela,2023,1,Coimbra,1876,2173
4665,Penela,2023,2,Coimbra,1881,2165
4666,Penela,2023,3,Coimbra,1563,2483
4667,Penela,2023,4,Coimbra,1398,2648
4668,Penela,2023,5,Coimbra,1272,2774
4669,Penela,2023,6,Coimbra,1176,2893
4670,Penela,2023,7,Coimbra,964,3103
4671,Penela,2023,8,Coimbra,800,3276
4672,Penela,2023,9,Coimbra,653,3437
4673,Penela,2023,10,Coimbra,658,3418
4674,Penela,2023,11,Coimbra,633,3446
4675,Penela,2023,12,Coimbra,457,3628
4676,Penela,2024,1,Coimbra,385,3702
4677,Penela,2024,2,Coimbra,370,3704
4678,Penela,2024,3,Coimbra,361,3717
4679,Penela,2024,4,Coimbra,348,3732
4680,Peniche,2022,3,Leiria,9218,14064
4681,Peniche,2022,4,Leiria,9347,13933
4682,Peniche,2022,5,Leiria,8808,14493
4683,Peniche,2022,6,Leiria,9128,14201
4684,Peniche,2022,7,Leiria,8752,14644
4685,Peniche,2022,8,Leiria,8653,14735
4686,Peniche,2022,9,Leiria,8335,15056
4687,Peniche,2022,10,Leiria,8266,15137
4688,Peniche,2022,11,Leiria,8538,14878
4689,Peniche,2022,12,Leiria,8083,15336
4690,Peniche,2023,1,Leiria,7755,15669
4691,Peniche,2023,2,Leiria,7545,15891
4692,Peniche,2023,3,Leiria,7235,16209
4693,Peniche,2023,4,Leiria,7109,16335
4694,Peniche,2023,5,Leiria,6824,16620
4695,Peniche,2023,6,Leiria,6711,16852
4696,Peniche,2023,7,Leiria,6310,17306
4697,Peniche,2023,8,Leiria,6182,17409
4698,Peniche,2023,9,Leiria,6061,17530
4699,Peniche,2023,10,Leiria,5940,17662
4700,Peniche,2023,11,Leiria,5868,17762
4701,Peniche,2023,12,Leiria,5544,18090
4702,Peniche,2024,1,Leiria,5273,18366
4703,Peniche,2024,2,Leiria,5043,18607
4704,Peniche,2024,3,Leiria,4709,18952
4705,Peniche,2024,4,Leiria,4637,19029
4706,Peso da Régua,2022,3,Vila Real,3115,7171
4707,Peso da Régua,2022,4,Vila Real,3022,7274
4708,Peso da Régua,2022,5,Vila Real,2968,7307
4709,Peso da Régua,2022,6,Vila Real,3063,7212
4710,Peso da Régua,2022,7,Vila Real,2898,7409
4711,Peso da Régua,2022,8,Vila Real,2893,7386
4712,Peso da Régua,2022,9,Vila Real,2923,7350
4713,Peso da Régua,2022,10,Vila Real,2951,7314
4714,Peso da Régua,2022,11,Vila Real,2883,7389
4715,Peso da Régua,2022,12,Vila Real,2834,7433
4716,Peso da Régua,2023,1,Vila Real,2769,7490
4717,Peso da Régua,2023,2,Vila Real,2771,7506
4718,Peso da Régua,2023,3,Vila Real,2450,7820
4719,Peso da Régua,2023,4,Vila Real,2379,7890
4720,Peso da Régua,2023,5,Vila Real,2128,8141
4721,Peso da Régua,2023,6,Vila Real,2090,8218
4722,Peso da Régua,2023,7,Vila Real,2097,8262
4723,Peso da Régua,2023,8,Vila Real,2032,8306
4724,Peso da Régua,2023,9,Vila Real,1908,8434
4725,Peso da Régua,2023,10,Vila Real,1830,8513
4726,Peso da Régua,2023,11,Vila Real,1704,8628
4727,Peso da Régua,2023,12,Vila Real,1629,8700
4728,Peso da Régua,2024,1,Vila Real,1657,8665
4729,Peso da Régua,2024,2,Vila Real,1400,8925
4730,Peso da Régua,2024,3,Vila Real,1263,9073
4731,Peso da Régua,2024,4,Vila Real,1245,9092
4732,Pinhel,2022,3,Guarda,4610,3732
4733,Pinhel,2022,4,Guarda,4558,3771
4734,Pinhel,2022,5,Guarda,4509,3815
4735,Pinhel,2022,6,Guarda,4566,3758
4736,Pinhel,2022,7,Guarda,4489,3843
4737,Pinhel,2022,8,Guarda,4455,3874
4738,Pinhel,2022,9,Guarda,4435,3889
4739,Pinhel,2022,10,Guarda,4396,3929
4740,Pinhel,2022,11,Guarda,4361,3958
4741,Pinhel,2022,12,Guarda,4277,4042
4742,Pinhel,2023,1,Guarda,4291,4023
4743,Pinhel,2023,2,Guarda,4131,4188
4744,Pinhel,2023,3,Guarda,3886,4426
4745,Pinhel,2023,4,Guarda,3728,4584
4746,Pinhel,2023,5,Guarda,3783,4529
4747,Pinhel,2023,6,Guarda,3602,4737
4748,Pinhel,2023,7,Guarda,3364,4984
4749,Pinhel,2023,8,Guarda,3564,4791
4750,Pinhel,2023,9,Guarda,3354,5007
4751,Pinhel,2023,10,Guarda,3223,5143
4752,Pinhel,2023,11,Guarda,3171,5204
4753,Pinhel,2023,12,Guarda,3014,5354
4754,Pinhel,2024,1,Guarda,2779,5593
4755,Pinhel,2024,2,Guarda,2413,5959
4756,Pinhel,2024,3,Guarda,2223,6150
4757,Pinhel,2024,4,Guarda,2200,6172
4758,Pombal,2022,3,Leiria,17300,19679
4759,Pombal,2022,4,Leiria,17188,19803
4760,Pombal,2022,5,Leiria,16923,20072
4761,Pombal,2022,6,Leiria,16855,20206
4762,Pombal,2022,7,Leiria,16444,20661
4763,Pombal,2022,8,Leiria,16234,20846
4764,Pombal,2022,9,Leiria,16071,21001
4765,Pombal,2022,10,Leiria,15792,21311
4766,Pombal,2022,11,Leiria,15719,21418
4767,Pombal,2022,12,Leiria,15553,21609
4768,Pombal,2023,1,Leiria,15572,21589
4769,Pombal,2023,2,Leiria,15155,22029
4770,Pombal,2023,3,Leiria,13989,23194
4771,Pombal,2023,4,Leiria,13623,23560
4772,Pombal,2023,5,Leiria,13090,24093
4773,Pombal,2023,6,Leiria,12723,24628
4774,Pombal,2023,7,Leiria,12423,24994
4775,Pombal,2023,8,Leiria,12182,25233
4776,Pombal,2023,9,Leiria,11618,25817
4777,Pombal,2023,10,Leiria,11064,26413
4778,Pombal,2023,11,Leiria,10264,27215
4779,Pombal,2023,12,Leiria,9865,27639
4780,Pombal,2024,1,Leiria,9716,27806
4781,Pombal,2024,2,Leiria,8845,28700
4782,Pombal,2024,3,Leiria,8522,29047
4783,Pombal,2024,4,Leiria,8279,29289
4784,Ponte da Barca,2022,3,Viana do Castelo,5755,3466
4785,Ponte da Barca,2022,4,Viana do Castelo,5704,3507
4786,Ponte da Barca,2022,5,Viana do Castelo,5685,3526
4787,Ponte da Barca,2022,6,Viana do Castelo,5711,3509
4788,Ponte da Barca,2022,7,Viana do Castelo,5689,3552
4789,Ponte da Barca,2022,8,Viana do Castelo,5672,3574
4790,Ponte da Barca,2022,9,Viana do Castelo,5642,3612
4791,Ponte da Barca,2022,10,Viana do Castelo,5407,3850
4792,Ponte da Barca,2022,11,Viana do Castelo,4938,4332
4793,Ponte da Barca,2022,12,Viana do Castelo,4518,4755
4794,Ponte da Barca,2023,1,Viana do Castelo,4441,4828
4795,Ponte da Barca,2023,2,Viana do Castelo,4453,4825
4796,Ponte da Barca,2023,3,Viana do Castelo,3977,5304
4797,Ponte da Barca,2023,4,Viana do Castelo,3699,5582
4798,Ponte da Barca,2023,5,Viana do Castelo,3376,5905
4799,Ponte da Barca,2023,6,Viana do Castelo,3321,5983
4800,Ponte da Barca,2023,7,Viana do Castelo,3154,6152
4801,Ponte da Barca,2023,8,Viana do Castelo,3083,6229
4802,Ponte da Barca,2023,9,Viana do Castelo,2906,6410
4803,Ponte da Barca,2023,10,Viana do Castelo,2990,6329
4804,Ponte da Barca,2023,11,Viana do Castelo,2798,6530
4805,Ponte da Barca,2023,12,Viana do Castelo,2680,6647
4806,Ponte da Barca,2024,1,Viana do Castelo,2937,6394
4807,Ponte da Barca,2024,2,Viana do Castelo,2859,6488
4808,Ponte da Barca,2024,3,Viana do Castelo,2547,6805
4809,Ponte da Barca,2024,4,Viana do Castelo,2524,6829
4810,Ponte de Lima,2022,3,Viana do Castelo,12688,13044
4811,Ponte de Lima,2022,4,Viana do Castelo,12747,12984
4812,Ponte de Lima,2022,5,Viana do Castelo,12231,13518
4813,Ponte de Lima,2022,6,Viana do Castelo,12224,13547
4814,Ponte de Lima,2022,7,Viana do Castelo,11873,13935
4815,Ponte de Lima,2022,8,Viana do Castelo,11761,14052
4816,Ponte de Lima,2022,9,Viana do Castelo,11606,14241
4817,Ponte de Lima,2022,10,Viana do Castelo,10839,15003
4818,Ponte de Lima,2022,11,Viana do Castelo,11048,14822
4819,Ponte de Lima,2022,12,Viana do Castelo,10523,15380
4820,Ponte de Lima,2023,1,Viana do Castelo,10558,15346
4821,Ponte de Lima,2023,2,Viana do Castelo,11297,14661
4822,Ponte de Lima,2023,3,Viana do Castelo,9768,16196
4823,Ponte de Lima,2023,4,Viana do Castelo,8693,17271
4824,Ponte de Lima,2023,5,Viana do Castelo,7684,18280
4825,Ponte de Lima,2023,6,Viana do Castelo,7293,18802
4826,Ponte de Lima,2023,7,Viana do Castelo,5594,20566
4827,Ponte de Lima,2023,8,Viana do Castelo,5882,20301
4828,Ponte de Lima,2023,9,Viana do Castelo,4899,21296
4829,Ponte de Lima,2023,10,Viana do Castelo,3611,22584
4830,Ponte de Lima,2023,11,Viana do Castelo,2770,23439
4831,Ponte de Lima,2023,12,Viana do Castelo,2156,24087
4832,Ponte de Lima,2024,1,Viana do Castelo,1978,24267
4833,Ponte de Lima,2024,2,Viana do Castelo,1713,24529
4834,Ponte de Lima,2024,3,Viana do Castelo,1441,24820
4835,Ponte de Lima,2024,4,Viana do Castelo,1424,24837
4836,Ponte de Sor,2022,3,Portalegre,2826,8053
4837,Ponte de Sor,2022,4,Portalegre,2822,8067
4838,Ponte de Sor,2022,5,Portalegre,2760,8130
4839,Ponte de Sor,2022,6,Portalegre,2916,7976
4840,Ponte de Sor,2022,7,Portalegre,2718,8177
4841,Ponte de Sor,2022,8,Portalegre,2692,8210
4842,Ponte de Sor,2022,9,Portalegre,2579,8333
4843,Ponte de Sor,2022,10,Portalegre,2578,8328
4844,Ponte de Sor,2022,11,Portalegre,2530,8380
4845,Ponte de Sor,2022,12,Portalegre,2433,8479
4846,Ponte de Sor,2023,1,Portalegre,2470,8435
4847,Ponte de Sor,2023,2,Portalegre,2387,8528
4848,Ponte de Sor,2023,3,Portalegre,2299,8628
4849,Ponte de Sor,2023,4,Portalegre,2295,8632
4850,Ponte de Sor,2023,5,Portalegre,2237,8690
4851,Ponte de Sor,2023,6,Portalegre,2252,8682
4852,Ponte de Sor,2023,7,Portalegre,2139,8792
4853,Ponte de Sor,2023,8,Portalegre,2106,8830
4854,Ponte de Sor,2023,9,Portalegre,2075,8860
4855,Ponte de Sor,2023,10,Portalegre,1990,8965
4856,Ponte de Sor,2023,11,Portalegre,1889,9068
4857,Ponte de Sor,2023,12,Portalegre,1832,9135
4858,Ponte de Sor,2024,1,Portalegre,1797,9165
4859,Ponte de Sor,2024,2,Portalegre,1780,9176
4860,Ponte de Sor,2024,3,Portalegre,1661,9309
4861,Ponte de Sor,2024,4,Portalegre,1626,9341
4862,Portalegre,2022,3,Portalegre,2429,13134
4863,Portalegre,2022,4,Portalegre,2619,12933
4864,Portalegre,2022,5,Portalegre,2375,13172
4865,Portalegre,2022,6,Portalegre,2366,13201
4866,Portalegre,2022,7,Portalegre,2163,13407
4867,Portalegre,2022,8,Portalegre,2209,13382
4868,Portalegre,2022,9,Portalegre,2221,13383
4869,Portalegre,2022,10,Portalegre,2225,13392
4870,Portalegre,2022,11,Portalegre,2287,13342
4871,Portalegre,2022,12,Portalegre,2202,13452
4872,Portalegre,2023,1,Portalegre,2126,13517
4873,Portalegre,2023,2,Portalegre,2114,13544
4874,Portalegre,2023,3,Portalegre,1824,13833
4875,Portalegre,2023,4,Portalegre,1848,13809
4876,Portalegre,2023,5,Portalegre,1663,13994
4877,Portalegre,2023,6,Portalegre,1591,14080
4878,Portalegre,2023,7,Portalegre,1606,14062
4879,Portalegre,2023,8,Portalegre,1456,14224
4880,Portalegre,2023,9,Portalegre,1480,14217
4881,Portalegre,2023,10,Portalegre,1258,14455
4882,Portalegre,2023,11,Portalegre,1251,14447
4883,Portalegre,2023,12,Portalegre,1126,14576
4884,Portalegre,2024,1,Portalegre,1293,14422
4885,Portalegre,2024,2,Portalegre,1146,14551
4886,Portalegre,2024,3,Portalegre,1061,14639
4887,Portalegre,2024,4,Portalegre,1145,14559
4888,Portel,2022,3,Évora,2236,1934
4889,Portel,2022,4,Évora,2218,1951
4890,Portel,2022,5,Évora,2083,2084
4891,Portel,2022,6,Évora,2113,2055
4892,Portel,2022,7,Évora,2030,2140
4893,Portel,2022,8,Évora,2016,2157
4894,Portel,2022,9,Évora,1999,2177
4895,Portel,2022,10,Évora,1998,2181
4896,Portel,2022,11,Évora,1998,2183
4897,Portel,2022,12,Évora,1973,2206
4898,Portel,2023,1,Évora,1969,2209
4899,Portel,2023,2,Évora,1931,2244
4900,Portel,2023,3,Évora,1885,2292
4901,Portel,2023,4,Évora,1859,2318
4902,Portel,2023,5,Évora,1819,2358
4903,Portel,2023,6,Évora,1763,2428
4904,Portel,2023,7,Évora,1724,2476
4905,Portel,2023,8,Évora,1715,2495
4906,Portel,2023,9,Évora,1625,2583
4907,Portel,2023,10,Évora,1450,2763
4908,Portel,2023,11,Évora,1426,2793
4909,Portel,2023,12,Évora,1077,3135
4910,Portel,2024,1,Évora,1189,3021
4911,Portel,2024,2,Évora,999,3204
4912,Portel,2024,3,Évora,905,3301
4913,Portel,2024,4,Évora,897,3311
4914,Portimão,2022,3,Faro,18528,37047
4915,Portimão,2022,4,Faro,19409,36295
4916,Portimão,2022,5,Faro,18342,37503
4917,Portimão,2022,6,Faro,18857,37216
4918,Portimão,2022,7,Faro,18086,38111
4919,Portimão,2022,8,Faro,18018,38280
4920,Portimão,2022,9,Faro,17869,38457
4921,Portimão,2022,10,Faro,18096,38251
4922,Portimão,2022,11,Faro,16656,39659
4923,Portimão,2022,12,Faro,16003,40362
4924,Portimão,2023,1,Faro,15451,40923
4925,Portimão,2023,2,Faro,15189,41214
4926,Portimão,2023,3,Faro,13172,43297
4927,Portimão,2023,4,Faro,12162,44307
4928,Portimão,2023,5,Faro,11552,44917
4929,Portimão,2023,6,Faro,11225,45615
4930,Portimão,2023,7,Faro,10935,45986
4931,Portimão,2023,8,Faro,10212,46754
4932,Portimão,2023,9,Faro,9101,47890
4933,Portimão,2023,10,Faro,7618,49330
4934,Portimão,2023,11,Faro,6689,50253
4935,Portimão,2023,12,Faro,6072,50875
4936,Portimão,2024,1,Faro,5879,51089
4937,Portimão,2024,2,Faro,5737,51235
4938,Portimão,2024,3,Faro,5466,51545
4939,Portimão,2024,4,Faro,5400,51617
4940,Porto,2022,3,Porto,12784,158054
4941,Porto,2022,4,Porto,16081,155032
4942,Porto,2022,5,Porto,12541,158927
4943,Porto,2022,6,Porto,13575,158080
4944,Porto,2022,7,Porto,12873,158927
4945,Porto,2022,8,Porto,13141,158863
4946,Porto,2022,9,Porto,12869,159556
4947,Porto,2022,10,Porto,14808,157937
4948,Porto,2022,11,Porto,14051,158966
4949,Porto,2022,12,Porto,13730,159583
4950,Porto,2023,1,Porto,14446,159118
4951,Porto,2023,2,Porto,14084,159631
4952,Porto,2023,3,Porto,10243,163729
4953,Porto,2023,4,Porto,10226,163746
4954,Porto,2023,5,Porto,10327,163645
4955,Porto,2023,6,Porto,10316,164657
4956,Porto,2023,7,Porto,10741,164571
4957,Porto,2023,8,Porto,10750,164841
4958,Porto,2023,9,Porto,10756,165131
4959,Porto,2023,10,Porto,7832,168332
4960,Porto,2023,11,Porto,8427,168032
4961,Porto,2023,12,Porto,8089,168423
4962,Porto,2024,1,Porto,9135,167401
4963,Porto,2024,2,Porto,8120,168425
4964,Porto,2024,3,Porto,7751,169010
4965,Porto,2024,4,Porto,8155,168651
4966,Porto de Mós,2022,3,Leiria,2942,11436
4967,Porto de Mós,2022,4,Leiria,3105,11275
4968,Porto de Mós,2022,5,Leiria,2960,11414
4969,Porto de Mós,2022,6,Leiria,2985,11410
4970,Porto de Mós,2022,7,Leiria,2623,11782
4971,Porto de Mós,2022,8,Leiria,2531,11884
4972,Porto de Mós,2022,9,Leiria,2488,11934
4973,Porto de Mós,2022,10,Leiria,2325,12110
4974,Porto de Mós,2022,11,Leiria,2207,12225
4975,Porto de Mós,2022,12,Leiria,2066,12365
4976,Porto de Mós,2023,1,Leiria,1998,12440
4977,Porto de Mós,2023,2,Leiria,2012,12456
4978,Porto de Mós,2023,3,Leiria,1747,12739
4979,Porto de Mós,2023,4,Leiria,1770,12716
4980,Porto de Mós,2023,5,Leiria,1518,12968
4981,Porto de Mós,2023,6,Leiria,1398,13134
4982,Porto de Mós,2023,7,Leiria,1249,13298
4983,Porto de Mós,2023,8,Leiria,1241,13312
4984,Porto de Mós,2023,9,Leiria,1203,13354
4985,Porto de Mós,2023,10,Leiria,1022,13544
4986,Porto de Mós,2023,11,Leiria,976,13587
4987,Porto de Mós,2023,12,Leiria,883,13698
4988,Porto de Mós,2024,1,Leiria,837,13742
4989,Porto de Mós,2024,2,Leiria,767,13817
4990,Porto de Mós,2024,3,Leiria,715,13892
4991,Porto de Mós,2024,4,Leiria,735,13874
4992,Proença-a-Nova,2022,3,Castelo Branco,4849,2564
4993,Proença-a-Nova,2022,4,Castelo Branco,4834,2582
4994,Proença-a-Nova,2022,5,Castelo Branco,4748,2657
4995,Proença-a-Nova,2022,6,Castelo Branco,4676,2737
4996,Proença-a-Nova,2022,7,Castelo Branco,4564,2854
4997,Proença-a-Nova,2022,8,Castelo Branco,4523,2897
4998,Proença-a-Nova,2022,9,Castelo Branco,4524,2896
4999,Proença-a-Nova,2022,10,Castelo Branco,4461,2961
5000,Proença-a-Nova,2022,11,Castelo Branco,4525,2890
5001,Proença-a-Nova,2022,12,Castelo Branco,4435,2974
5002,Proença-a-Nova,2023,1,Castelo Branco,4446,2963
5003,Proença-a-Nova,2023,2,Castelo Branco,4337,3074
5004,Proença-a-Nova,2023,3,Castelo Branco,4192,3225
5005,Proença-a-Nova,2023,4,Castelo Branco,4342,3075
5006,Proença-a-Nova,2023,5,Castelo Branco,3970,3447
5007,Proença-a-Nova,2023,6,Castelo Branco,3910,3528
5008,Proença-a-Nova,2023,7,Castelo Branco,3676,3770
5009,Proença-a-Nova,2023,8,Castelo Branco,3699,3752
5010,Proença-a-Nova,2023,9,Castelo Branco,3024,4416
5011,Proença-a-Nova,2023,10,Castelo Branco,3004,4447
5012,Proença-a-Nova,2023,11,Castelo Branco,2593,4855
5013,Proença-a-Nova,2023,12,Castelo Branco,2233,5210
5014,Proença-a-Nova,2024,1,Castelo Branco,2170,5275
5015,Proença-a-Nova,2024,2,Castelo Branco,1894,5553
5016,Proença-a-Nova,2024,3,Castelo Branco,1368,6083
5017,Proença-a-Nova,2024,4,Castelo Branco,1373,6077
5018,Póvoa de Lanhoso,2022,3,Braga,5941,7535
5019,Póvoa de Lanhoso,2022,4,Braga,5912,7575
5020,Póvoa de Lanhoso,2022,5,Braga,5677,7818
5021,Póvoa de Lanhoso,2022,6,Braga,5618,7905
5022,Póvoa de Lanhoso,2022,7,Braga,5451,8115
5023,Póvoa de Lanhoso,2022,8,Braga,5515,8078
5024,Póvoa de Lanhoso,2022,9,Braga,5456,8119
5025,Póvoa de Lanhoso,2022,10,Braga,5159,8432
5026,Póvoa de Lanhoso,2022,11,Braga,5584,8018
5027,Póvoa de Lanhoso,2022,12,Braga,4914,8727
5028,Póvoa de Lanhoso,2023,1,Braga,4902,8738
5029,Póvoa de Lanhoso,2023,2,Braga,4700,8958
5030,Póvoa de Lanhoso,2023,3,Braga,4187,9482
5031,Póvoa de Lanhoso,2023,4,Braga,4037,9632
5032,Póvoa de Lanhoso,2023,5,Braga,3825,9844
5033,Póvoa de Lanhoso,2023,6,Braga,3697,10009
5034,Póvoa de Lanhoso,2023,7,Braga,3569,10170
5035,Póvoa de Lanhoso,2023,8,Braga,3475,10301
5036,Póvoa de Lanhoso,2023,9,Braga,3195,10566
5037,Póvoa de Lanhoso,2023,10,Braga,2896,10868
5038,Póvoa de Lanhoso,2023,11,Braga,2549,11217
5039,Póvoa de Lanhoso,2023,12,Braga,2317,11480
5040,Póvoa de Lanhoso,2024,1,Braga,2239,11555
5041,Póvoa de Lanhoso,2024,2,Braga,1933,11872
5042,Póvoa de Lanhoso,2024,3,Braga,1800,12035
5043,Póvoa de Lanhoso,2024,4,Braga,1765,12073
5044,Póvoa de Varzim,2022,3,Porto,28363,15920
5045,Póvoa de Varzim,2022,4,Porto,28736,15550
5046,Póvoa de Varzim,2022,5,Porto,27576,16770
5047,Póvoa de Varzim,2022,6,Porto,27979,16672
5048,Póvoa de Varzim,2022,7,Porto,27643,17143
5049,Póvoa de Varzim,2022,8,Porto,27162,17602
5050,Póvoa de Varzim,2022,9,Porto,26827,17818
5051,Póvoa de Varzim,2022,10,Porto,26355,18254
5052,Póvoa de Varzim,2022,11,Porto,26221,18411
5053,Póvoa de Varzim,2022,12,Porto,26116,18524
5054,Póvoa de Varzim,2023,1,Porto,25080,19597
5055,Póvoa de Varzim,2023,2,Porto,25048,19681
5056,Póvoa de Varzim,2023,3,Porto,22279,22490
5057,Póvoa de Varzim,2023,4,Porto,20902,23867
5058,Póvoa de Varzim,2023,5,Porto,18999,25770
5059,Póvoa de Varzim,2023,6,Porto,17755,27502
5060,Póvoa de Varzim,2023,7,Porto,16423,28902
5061,Póvoa de Varzim,2023,8,Porto,15333,29938
5062,Póvoa de Varzim,2023,9,Porto,12999,32124
5063,Póvoa de Varzim,2023,10,Porto,10994,34088
5064,Póvoa de Varzim,2023,11,Porto,8347,36727
5065,Póvoa de Varzim,2023,12,Porto,5579,39512
5066,Póvoa de Varzim,2024,1,Porto,5173,39937
5067,Póvoa de Varzim,2024,2,Porto,4349,40773
5068,Póvoa de Varzim,2024,3,Porto,4283,40876
5069,Póvoa de Varzim,2024,4,Porto,4250,40917
5070,Redondo,2022,3,Évora,337,4117
5071,Redondo,2022,4,Évora,520,3940
5072,Redondo,2022,5,Évora,342,4122
5073,Redondo,2022,6,Évora,379,4084
5074,Redondo,2022,7,Évora,334,4138
5075,Redondo,2022,8,Évora,322,4150
5076,Redondo,2022,9,Évora,303,4173
5077,Redondo,2022,10,Évora,324,4154
5078,Redondo,2022,11,Évora,324,4154
5079,Redondo,2022,12,Évora,317,4168
5080,Redondo,2023,1,Évora,332,4153
5081,Redondo,2023,2,Évora,313,4170
5082,Redondo,2023,3,Évora,287,4197
5083,Redondo,2023,4,Évora,312,4172
5084,Redondo,2023,5,Évora,258,4226
5085,Redondo,2023,6,Évora,274,4211
5086,Redondo,2023,7,Évora,268,4235
5087,Redondo,2023,8,Évora,260,4241
5088,Redondo,2023,9,Évora,253,4245
5089,Redondo,2023,10,Évora,241,4264
5090,Redondo,2023,11,Évora,261,4237
5091,Redondo,2023,12,Évora,275,4239
5092,Redondo,2024,1,Évora,251,4253
5093,Redondo,2024,2,Évora,243,4254
5094,Redondo,2024,3,Évora,253,4244
5095,Redondo,2024,4,Évora,250,4247
5096,Reguengos de Monsaraz,2022,3,Évora,2131,4951
5097,Reguengos de Monsaraz,2022,4,Évora,2135,4953
5098,Reguengos de Monsaraz,2022,5,Évora,2118,4984
5099,Reguengos de Monsaraz,2022,6,Évora,2106,5008
5100,Reguengos de Monsaraz,2022,7,Évora,2084,5036
5101,Reguengos de Monsaraz,2022,8,Évora,2084,5048
5102,Reguengos de Monsaraz,2022,9,Évora,2063,5070
5103,Reguengos de Monsaraz,2022,10,Évora,2033,5104
5104,Reguengos de Monsaraz,2022,11,Évora,2045,5094
5105,Reguengos de Monsaraz,2022,12,Évora,2166,4984
5106,Reguengos de Monsaraz,2023,1,Évora,2162,4991
5107,Reguengos de Monsaraz,2023,2,Évora,2014,5152
5108,Reguengos de Monsaraz,2023,3,Évora,1868,5313
5109,Reguengos de Monsaraz,2023,4,Évora,1781,5400
5110,Reguengos de Monsaraz,2023,5,Évora,1714,5467
5111,Reguengos de Monsaraz,2023,6,Évora,1709,5524
5112,Reguengos de Monsaraz,2023,7,Évora,1677,5570
5113,Reguengos de Monsaraz,2023,8,Évora,1626,5629
5114,Reguengos de Monsaraz,2023,9,Évora,1542,5713
5115,Reguengos de Monsaraz,2023,10,Évora,1412,5840
5116,Reguengos de Monsaraz,2023,11,Évora,1180,6087
5117,Reguengos de Monsaraz,2023,12,Évora,980,6285
5118,Reguengos de Monsaraz,2024,1,Évora,980,6287
5119,Reguengos de Monsaraz,2024,2,Évora,870,6391
5120,Reguengos de Monsaraz,2024,3,Évora,782,6483
5121,Reguengos de Monsaraz,2024,4,Évora,767,6499
5122,Resende,2022,3,Viseu,5826,1887
5123,Resende,2022,4,Viseu,5774,1941
5124,Resende,2022,5,Viseu,5722,1991
5125,Resende,2022,6,Viseu,5718,1990
5126,Resende,2022,7,Viseu,5634,2078
5127,Resende,2022,8,Viseu,5609,2113
5128,Resende,2022,9,Viseu,5567,2165
5129,Resende,2022,10,Viseu,5518,2207
5130,Resende,2022,11,Viseu,5515,2206
5131,Resende,2022,12,Viseu,5408,2322
5132,Resende,2023,1,Viseu,5254,2473
5133,Resende,2023,2,Viseu,5210,2519
5134,Resende,2023,3,Viseu,4715,3016
5135,Resende,2023,4,Viseu,4592,3139
5136,Resende,2023,5,Viseu,4669,3062
5137,Resende,2023,6,Viseu,4562,3188
5138,Resende,2023,7,Viseu,4207,3545
5139,Resende,2023,8,Viseu,4159,3598
5140,Resende,2023,9,Viseu,3984,3792
5141,Resende,2023,10,Viseu,3865,3895
5142,Resende,2023,11,Viseu,3778,3983
5143,Resende,2023,12,Viseu,3735,4021
5144,Resende,2024,1,Viseu,3742,4007
5145,Resende,2024,2,Viseu,3346,4395
5146,Resende,2024,3,Viseu,3043,4699
5147,Resende,2024,4,Viseu,3040,4701
5148,Ribeira de Pena,2022,3,Vila Real,2092,2903
5149,Ribeira de Pena,2022,4,Vila Real,2133,2863
5150,Ribeira de Pena,2022,5,Vila Real,2156,2836
5151,Ribeira de Pena,2022,6,Vila Real,2150,2853
5152,Ribeira de Pena,2022,7,Vila Real,2025,2983
5153,Ribeira de Pena,2022,8,Vila Real,2005,3005
5154,Ribeira de Pena,2022,9,Vila Real,1993,3009
5155,Ribeira de Pena,2022,10,Vila Real,1968,3036
5156,Ribeira de Pena,2022,11,Vila Real,1976,3026
5157,Ribeira de Pena,2022,12,Vila Real,1941,3059
5158,Ribeira de Pena,2023,1,Vila Real,1858,3148
5159,Ribeira de Pena,2023,2,Vila Real,1810,3201
5160,Ribeira de Pena,2023,3,Vila Real,1589,3436
5161,Ribeira de Pena,2023,4,Vila Real,1575,3450
5162,Ribeira de Pena,2023,5,Vila Real,1550,3475
5163,Ribeira de Pena,2023,6,Vila Real,1568,3480
5164,Ribeira de Pena,2023,7,Vila Real,1414,3652
5165,Ribeira de Pena,2023,8,Vila Real,1283,3786
5166,Ribeira de Pena,2023,9,Vila Real,1317,3754
5167,Ribeira de Pena,2023,10,Vila Real,1291,3782
5168,Ribeira de Pena,2023,11,Vila Real,1218,3849
5169,Ribeira de Pena,2023,12,Vila Real,1139,3923
5170,Ribeira de Pena,2024,1,Vila Real,1110,3955
5171,Ribeira de Pena,2024,2,Vila Real,1097,3960
5172,Ribeira de Pena,2024,3,Vila Real,809,4252
5173,Ribeira de Pena,2024,4,Vila Real,682,4380
5174,Rio Maior,2022,3,Santarém,8064,5114
5175,Rio Maior,2022,4,Santarém,7844,5344
5176,Rio Maior,2022,5,Santarém,7608,5583
5177,Rio Maior,2022,6,Santarém,7779,5424
