,concelho,ano,mes,distrito,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros
1884,Constância,2022,12,Santarém,1924,36,443,10
1885,Constância,2023,1,Santarém,1924,36,442,11
1886,Constância,2023,2,Santarém,1924,36,442,11
1887,Constância,2023,3,Santarém,1931,36,443,10
1888,Constância,2023,4,Santarém,1931,36,443,10
1889,Constância,2023,5,Santarém,1931,36,443,10
1890,Constância,2023,6,Santarém,1934,36,446,10
1891,Constância,2023,7,Santarém,1943,36,445,11
1892,Constância,2023,8,Santarém,1949,36,444,10
1893,Constância,2023,9,Santarém,1952,36,449,10
1894,Constância,2023,10,Santarém,1954,36,449,10
1895,Constância,2023,11,Santarém,1950,36,448,10
1896,Constância,2023,12,Santarém,1949,36,449,10
1897,Constância,2024,1,Santarém,1951,36,449,10
1898,Constância,2024,2,Santarém,1947,36,447,10
1899,Constância,2024,3,Santarém,1954,36,448,14
1900,Coruche,2022,3,Santarém,9074,253,2267,31
1901,Coruche,2022,4,Santarém,9067,253,2267,31
1902,Coruche,2022,5,Santarém,9065,253,2265,33
1903,Coruche,2022,6,Santarém,9073,255,2273,37
1904,Coruche,2022,7,Santarém,9077,255,2269,36
1905,Coruche,2022,8,Santarém,9075,255,2272,35
1906,Coruche,2022,9,Santarém,9066,256,2271,34
1907,Coruche,2022,10,Santarém,9067,256,2272,34
1908,Coruche,2022,11,Santarém,9071,256,2275,34
1909,Coruche,2022,12,Santarém,9054,256,2267,40
1910,Coruche,2023,1,Santarém,9061,256,2270,38
1911,Coruche,2023,2,Santarém,9062,256,2268,38
1912,Coruche,2023,3,Santarém,9067,256,2269,39
1913,Coruche,2023,4,Santarém,9067,256,2271,39
1914,Coruche,2023,5,Santarém,9067,256,2271,39
1915,Coruche,2023,6,Santarém,9082,256,2275,38
1916,Coruche,2023,7,Santarém,9084,256,2276,36
1917,Coruche,2023,8,Santarém,9087,256,2279,34
1918,Coruche,2023,9,Santarém,9092,256,2281,33
1919,Coruche,2023,10,Santarém,9094,256,2283,31
1920,Coruche,2023,11,Santarém,9088,256,2286,35
1921,Coruche,2023,12,Santarém,9091,256,2292,38
1922,Coruche,2024,1,Santarém,9097,256,2294,35
1923,Coruche,2024,2,Santarém,9099,256,2297,34
1924,Coruche,2024,3,Santarém,9111,256,2301,33
1925,Covilhã,2022,3,Castelo Branco,28910,415,6067,205
1926,Covilhã,2022,4,Castelo Branco,28917,416,6077,204
1927,Covilhã,2022,5,Castelo Branco,28952,417,6081,203
1928,Covilhã,2022,6,Castelo Branco,28959,417,6091,213
1929,Covilhã,2022,7,Castelo Branco,28978,418,6094,216
1930,Covilhã,2022,8,Castelo Branco,29002,418,6104,203
1931,Covilhã,2022,9,Castelo Branco,29099,418,6111,188
1932,Covilhã,2022,10,Castelo Branco,29134,418,6116,183
1933,Covilhã,2022,11,Castelo Branco,29170,418,6115,186
1934,Covilhã,2022,12,Castelo Branco,29178,418,6109,182
1935,Covilhã,2023,1,Castelo Branco,29215,418,6113,177
1936,Covilhã,2023,2,Castelo Branco,29217,418,6113,177
1937,Covilhã,2023,3,Castelo Branco,29213,418,6126,180
1938,Covilhã,2023,4,Castelo Branco,29213,418,6125,180
1939,Covilhã,2023,5,Castelo Branco,29213,418,6125,180
1940,Covilhã,2023,6,Castelo Branco,29297,419,6156,182
1941,Covilhã,2023,7,Castelo Branco,29320,419,6168,193
1942,Covilhã,2023,8,Castelo Branco,29379,419,6170,179
1943,Covilhã,2023,9,Castelo Branco,29495,420,6182,176
1944,Covilhã,2023,10,Castelo Branco,29517,420,6183,174
1945,Covilhã,2023,11,Castelo Branco,29520,420,6190,178
1946,Covilhã,2023,12,Castelo Branco,29504,420,6186,174
1947,Covilhã,2024,1,Castelo Branco,29505,420,6179,170
1948,Covilhã,2024,2,Castelo Branco,29472,420,6184,172
1949,Covilhã,2024,3,Castelo Branco,29485,420,6193,166
1950,Crato,2022,3,Portalegre,2584,27,522,14
1951,Crato,2022,4,Portalegre,2582,27,521,14
1952,Crato,2022,5,Portalegre,2581,27,523,15
1953,Crato,2022,6,Portalegre,2580,28,520,15
1954,Crato,2022,7,Portalegre,2586,28,520,15
1955,Crato,2022,8,Portalegre,2594,28,524,18
1956,Crato,2022,9,Portalegre,2594,28,523,13
1957,Crato,2022,10,Portalegre,2596,28,523,13
1958,Crato,2022,11,Portalegre,2598,28,524,14
1959,Crato,2022,12,Portalegre,2598,28,523,14
1960,Crato,2023,1,Portalegre,2599,28,523,14
1961,Crato,2023,2,Portalegre,2599,28,522,14
1962,Crato,2023,3,Portalegre,2593,28,523,12
1963,Crato,2023,4,Portalegre,2593,28,523,12
1964,Crato,2023,5,Portalegre,2593,28,523,12
1965,Crato,2023,6,Portalegre,2598,28,526,10
1966,Crato,2023,7,Portalegre,2603,28,529,10
1967,Crato,2023,8,Portalegre,2605,28,530,15
1968,Crato,2023,9,Portalegre,2603,28,531,10
1969,Crato,2023,10,Portalegre,2604,28,532,10
1970,Crato,2023,11,Portalegre,2605,28,532,10
1971,Crato,2023,12,Portalegre,2603,28,534,10
1972,Crato,2024,1,Portalegre,2602,28,534,8
1973,Crato,2024,2,Portalegre,2604,28,532,9
1974,Crato,2024,3,Portalegre,2603,28,531,9
1975,Cuba,2022,3,Beja,2449,19,612,28
1976,Cuba,2022,4,Beja,2451,19,610,28
1977,Cuba,2022,5,Beja,2447,19,613,32
1978,Cuba,2022,6,Beja,2448,19,616,27
1979,Cuba,2022,7,Beja,2450,19,619,27
1980,Cuba,2022,8,Beja,2449,19,620,29
1981,Cuba,2022,9,Beja,2453,19,620,26
1982,Cuba,2022,10,Beja,2460,19,620,24
1983,Cuba,2022,11,Beja,2467,19,618,23
1984,Cuba,2022,12,Beja,2467,19,620,24
1985,Cuba,2023,1,Beja,2465,19,620,25
1986,Cuba,2023,2,Beja,2465,19,622,25
1987,Cuba,2023,3,Beja,2467,19,625,26
1988,Cuba,2023,4,Beja,2467,19,625,26
1989,Cuba,2023,5,Beja,2467,19,625,26
1990,Cuba,2023,6,Beja,2466,19,631,24
1991,Cuba,2023,7,Beja,2467,19,631,24
1992,Cuba,2023,8,Beja,2472,19,632,27
1993,Cuba,2023,9,Beja,2477,19,633,25
1994,Cuba,2023,10,Beja,2477,19,631,24
1995,Cuba,2023,11,Beja,2480,19,632,24
1996,Cuba,2023,12,Beja,2482,20,632,24
1997,Cuba,2024,1,Beja,2484,20,632,21
1998,Cuba,2024,2,Beja,2481,20,637,20
1999,Cuba,2024,3,Beja,2479,20,637,20
2000,Elvas,2022,3,Portalegre,10495,137,2592,117
2001,Elvas,2022,4,Portalegre,10481,137,2589,115
2002,Elvas,2022,5,Portalegre,10472,137,2593,115
2003,Elvas,2022,6,Portalegre,10483,137,2597,116
2004,Elvas,2022,7,Portalegre,10490,137,2601,118
2005,Elvas,2022,8,Portalegre,10508,137,2604,112
2006,Elvas,2022,9,Portalegre,10519,137,2599,111
2007,Elvas,2022,10,Portalegre,10519,137,2605,110
2008,Elvas,2022,11,Portalegre,10518,137,2602,109
2009,Elvas,2022,12,Portalegre,10519,137,2600,112
2010,Elvas,2023,1,Portalegre,10516,137,2599,108
2011,Elvas,2023,2,Portalegre,10529,137,2610,107
2012,Elvas,2023,3,Portalegre,10532,137,2616,109
2013,Elvas,2023,4,Portalegre,10532,137,2616,109
2014,Elvas,2023,5,Portalegre,10532,137,2616,109
2015,Elvas,2023,6,Portalegre,10564,137,2631,107
2016,Elvas,2023,7,Portalegre,10584,137,2634,108
2017,Elvas,2023,8,Portalegre,10584,137,2634,107
2018,Elvas,2023,9,Portalegre,10593,137,2638,197
2019,Elvas,2023,10,Portalegre,10607,138,2643,100
2020,Elvas,2023,11,Portalegre,10600,138,2638,103
2021,Elvas,2023,12,Portalegre,10588,138,2637,100
2022,Elvas,2024,1,Portalegre,10609,138,2639,96
2023,Elvas,2024,2,Portalegre,10585,138,2645,94
2024,Elvas,2024,3,Portalegre,10601,138,2646,95
2025,Entroncamento,2022,3,Santarém,10014,98,2188,51
2026,Entroncamento,2022,4,Santarém,10012,98,2186,50
2027,Entroncamento,2022,5,Santarém,10024,98,2185,49
2028,Entroncamento,2022,6,Santarém,10047,98,2192,49
2029,Entroncamento,2022,7,Santarém,10056,98,2195,49
2030,Entroncamento,2022,8,Santarém,10062,98,2200,48
2031,Entroncamento,2022,9,Santarém,10082,98,2202,51
2032,Entroncamento,2022,10,Santarém,10100,98,2204,48
2033,Entroncamento,2022,11,Santarém,10109,99,2209,48
2034,Entroncamento,2022,12,Santarém,10110,99,2212,51
2035,Entroncamento,2023,1,Santarém,10121,99,2213,47
2036,Entroncamento,2023,2,Santarém,10135,99,2221,46
2037,Entroncamento,2023,3,Santarém,10139,99,2223,44
2038,Entroncamento,2023,4,Santarém,10139,99,2223,44
2039,Entroncamento,2023,5,Santarém,10139,99,2223,44
2040,Entroncamento,2023,6,Santarém,10166,99,2226,39
2041,Entroncamento,2023,7,Santarém,10169,99,2232,39
2042,Entroncamento,2023,8,Santarém,10176,99,2232,41
2043,Entroncamento,2023,9,Santarém,10197,99,2239,43
2044,Entroncamento,2023,10,Santarém,10212,99,2253,40
2045,Entroncamento,2023,11,Santarém,10213,99,2262,41
2046,Entroncamento,2023,12,Santarém,10216,99,2269,41
2047,Entroncamento,2024,1,Santarém,10225,99,2270,39
2048,Entroncamento,2024,2,Santarém,10216,99,2268,40
2049,Entroncamento,2024,3,Santarém,10216,99,2264,41
2050,Espinho,2022,3,Aveiro,14887,105,3275,165
2051,Espinho,2022,4,Aveiro,14884,105,3280,169
2052,Espinho,2022,5,Aveiro,14882,105,3286,169
2053,Espinho,2022,6,Aveiro,14906,105,3292,178
2054,Espinho,2022,7,Aveiro,14891,105,3293,169
2055,Espinho,2022,8,Aveiro,14901,105,3292,171
2056,Espinho,2022,9,Aveiro,14915,105,3294,170
2057,Espinho,2022,10,Aveiro,14920,105,3302,166
2058,Espinho,2022,11,Aveiro,14925,105,3311,175
2059,Espinho,2022,12,Aveiro,14928,105,3307,177
2060,Espinho,2023,1,Aveiro,14942,105,3321,166
2061,Espinho,2023,2,Aveiro,14958,105,3324,168
2062,Espinho,2023,3,Aveiro,14965,106,3318,166
2063,Espinho,2023,4,Aveiro,14965,106,3318,166
2064,Espinho,2023,5,Aveiro,14965,106,3318,166
2065,Espinho,2023,6,Aveiro,15019,106,3337,177
2066,Espinho,2023,7,Aveiro,15009,106,3344,168
2067,Espinho,2023,8,Aveiro,15019,106,3347,171
2068,Espinho,2023,9,Aveiro,15022,106,3346,154
2069,Espinho,2023,10,Aveiro,15052,106,3346,147
2070,Espinho,2023,11,Aveiro,15057,106,3353,150
2071,Espinho,2023,12,Aveiro,15057,106,3355,149
2072,Espinho,2024,1,Aveiro,15064,106,3353,141
2073,Espinho,2024,2,Aveiro,15049,106,3351,142
2074,Espinho,2024,3,Aveiro,15048,106,3355,142
2075,Esposende,2022,3,Braga,20380,203,4565,331
2076,Esposende,2022,4,Braga,20394,203,4570,337
2077,Esposende,2022,5,Braga,20432,203,4587,329
2078,Esposende,2022,6,Braga,20451,203,4602,334
2079,Esposende,2022,7,Braga,20490,204,4634,332
2080,Esposende,2022,8,Braga,20540,204,4641,318
2081,Esposende,2022,9,Braga,20554,204,4630,322
2082,Esposende,2022,10,Braga,20570,204,4621,313
2083,Esposende,2022,11,Braga,20592,204,4619,336
2084,Esposende,2022,12,Braga,20614,204,4626,338
2085,Esposende,2023,1,Braga,20636,204,4635,320
2086,Esposende,2023,2,Braga,20657,204,4642,316
2087,Esposende,2023,3,Braga,20670,204,4646,315
2088,Esposende,2023,4,Braga,20670,204,4646,315
2089,Esposende,2023,5,Braga,20670,204,4646,315
2090,Esposende,2023,6,Braga,20796,205,4701,318
2091,Esposende,2023,7,Braga,20825,205,4718,330
2092,Esposende,2023,8,Braga,20851,205,4715,313
2093,Esposende,2023,9,Braga,20850,205,4702,303
2094,Esposende,2023,10,Braga,20863,205,4703,303
2095,Esposende,2023,11,Braga,20882,207,4704,323
2096,Esposende,2023,12,Braga,20892,207,4706,322
2097,Esposende,2024,1,Braga,20904,206,4710,305
2098,Esposende,2024,2,Braga,20890,206,4708,309
2099,Esposende,2024,3,Braga,20903,206,4711,314
2100,Estarreja,2022,3,Aveiro,11596,149,2400,137
2101,Estarreja,2022,4,Aveiro,11602,149,2396,136
2102,Estarreja,2022,5,Aveiro,11605,149,2405,135
2103,Estarreja,2022,6,Aveiro,11616,149,2421,134
2104,Estarreja,2022,7,Aveiro,11630,149,2435,135
2105,Estarreja,2022,8,Aveiro,11645,149,2437,132
2106,Estarreja,2022,9,Aveiro,11660,149,2425,127
2107,Estarreja,2022,10,Aveiro,11667,149,2424,127
2108,Estarreja,2022,11,Aveiro,11676,149,2420,132
2109,Estarreja,2022,12,Aveiro,11681,149,2424,130
2110,Estarreja,2023,1,Aveiro,11689,149,2432,123
2111,Estarreja,2023,2,Aveiro,11687,149,2432,120
2112,Estarreja,2023,3,Aveiro,11691,149,2433,119
2113,Estarreja,2023,4,Aveiro,11691,149,2433,119
2114,Estarreja,2023,5,Aveiro,11691,149,2433,119
2115,Estarreja,2023,6,Aveiro,11741,149,2464,115
2116,Estarreja,2023,7,Aveiro,11752,149,2470,115
2117,Estarreja,2023,8,Aveiro,11754,149,2466,111
2118,Estarreja,2023,9,Aveiro,11774,149,2453,106
2119,Estarreja,2023,10,Aveiro,11773,149,2453,105
2120,Estarreja,2023,11,Aveiro,11779,149,2454,109
2121,Estarreja,2023,12,Aveiro,11798,149,2455,105
2122,Estarreja,2024,1,Aveiro,11809,149,2460,97
2123,Estarreja,2024,2,Aveiro,11807,150,2458,98
2124,Estarreja,2024,3,Aveiro,11814,152,2456,94
2125,Estremoz,2022,3,Évora,7160,119,2059,45
2126,Estremoz,2022,4,Évora,7159,119,2064,43
2127,Estremoz,2022,5,Évora,7147,119,2065,42
2128,Estremoz,2022,6,Évora,7158,119,2070,42
2129,Estremoz,2022,7,Évora,7156,119,2071,41
2130,Estremoz,2022,8,Évora,7160,119,2075,38
2131,Estremoz,2022,9,Évora,7157,119,2076,41
2132,Estremoz,2022,10,Évora,7155,119,2074,39
2133,Estremoz,2022,11,Évora,7167,119,2074,38
2134,Estremoz,2022,12,Évora,7168,119,2073,36
2135,Estremoz,2023,1,Évora,7169,119,2073,36
2136,Estremoz,2023,2,Évora,7163,119,2071,36
2137,Estremoz,2023,3,Évora,7174,119,2076,33
2138,Estremoz,2023,4,Évora,7174,119,2076,33
2139,Estremoz,2023,5,Évora,7174,119,2076,33
2140,Estremoz,2023,6,Évora,7200,119,2091,31
2141,Estremoz,2023,7,Évora,7202,119,2096,32
2142,Estremoz,2023,8,Évora,7207,119,2100,32
2143,Estremoz,2023,9,Évora,7210,119,2095,35
2144,Estremoz,2023,10,Évora,7215,119,2094,29
2145,Estremoz,2023,11,Évora,7206,119,2099,30
2146,Estremoz,2023,12,Évora,7204,119,2098,30
2147,Estremoz,2024,1,Évora,7201,119,2095,30
2148,Estremoz,2024,2,Évora,7188,119,2094,31
2149,Estremoz,2024,3,Évora,7189,119,2102,30
2150,Fafe,2022,3,Braga,23536,344,4489,202
2151,Fafe,2022,4,Braga,23564,344,4481,204
2152,Fafe,2022,5,Braga,23569,343,4486,200
2153,Fafe,2022,6,Braga,23576,343,4486,201
2154,Fafe,2022,7,Braga,23609,343,4490,214
2155,Fafe,2022,8,Braga,23647,343,4493,203
2156,Fafe,2022,9,Braga,23666,343,4505,205
2157,Fafe,2022,10,Braga,23682,343,4515,204
2158,Fafe,2022,11,Braga,23711,343,4523,209
2159,Fafe,2022,12,Braga,23737,343,4523,216
2160,Fafe,2023,1,Braga,23765,343,4532,212
2161,Fafe,2023,2,Braga,23800,343,4535,206
2162,Fafe,2023,3,Braga,23836,343,4542,211
2163,Fafe,2023,4,Braga,23836,343,4542,211
2164,Fafe,2023,5,Braga,23836,343,4542,211
2165,Fafe,2023,6,Braga,23901,344,4569,206
2166,Fafe,2023,7,Braga,23932,344,4572,209
2167,Fafe,2023,8,Braga,23952,344,4576,206
2168,Fafe,2023,9,Braga,23962,344,4580,202
2169,Fafe,2023,10,Braga,23989,344,4584,202
2170,Fafe,2023,11,Braga,23991,344,4585,211
2171,Fafe,2023,12,Braga,24012,344,4580,212
2172,Fafe,2024,1,Braga,24025,344,4585,202
2173,Fafe,2024,2,Braga,24038,344,4581,201
2174,Fafe,2024,3,Braga,24040,344,4593,199
2175,Faro,2022,3,Faro,34350,362,10211,221
2176,Faro,2022,4,Faro,34370,362,10214,219
2177,Faro,2022,5,Faro,34389,362,10224,217
2178,Faro,2022,6,Faro,34434,362,10235,213
2179,Faro,2022,7,Faro,34500,362,10230,218
2180,Faro,2022,8,Faro,34533,362,10245,219
2181,Faro,2022,9,Faro,34552,362,10254,209
2182,Faro,2022,10,Faro,34581,363,10270,212
2183,Faro,2022,11,Faro,34653,366,10305,224
2184,Faro,2022,12,Faro,34662,366,10319,227
2185,Faro,2023,1,Faro,34697,367,10332,212
2186,Faro,2023,2,Faro,34709,367,10335,209
2187,Faro,2023,3,Faro,34735,367,10356,213
2188,Faro,2023,4,Faro,34735,367,10356,213
2189,Faro,2023,5,Faro,34735,367,10356,213
2190,Faro,2023,6,Faro,34817,370,10424,211
2191,Faro,2023,7,Faro,34883,370,10448,214
2192,Faro,2023,8,Faro,34927,370,10479,210
2193,Faro,2023,9,Faro,34940,372,10488,207
2194,Faro,2023,10,Faro,34960,372,10502,204
2195,Faro,2023,11,Faro,34974,372,10505,213
2196,Faro,2023,12,Faro,34986,372,10502,218
2197,Faro,2024,1,Faro,35028,372,10515,207
2198,Faro,2024,2,Faro,35055,372,10513,204
2199,Faro,2024,3,Faro,35082,370,10519,201
2200,Felgueiras,2022,3,Porto,22071,308,5134,227
2201,Felgueiras,2022,4,Porto,22080,308,5146,240
2202,Felgueiras,2022,5,Porto,22097,308,5141,238
2203,Felgueiras,2022,6,Porto,22115,308,5154,238
2204,Felgueiras,2022,7,Porto,22129,308,5167,239
2205,Felgueiras,2022,8,Porto,22139,308,5161,262
2206,Felgueiras,2022,9,Porto,22157,308,5158,236
2207,Felgueiras,2022,10,Porto,22170,308,5155,229
2208,Felgueiras,2022,11,Porto,22189,308,5162,237
2209,Felgueiras,2022,12,Porto,22211,308,5167,233
2210,Felgueiras,2023,1,Porto,22241,308,5172,221
2211,Felgueiras,2023,2,Porto,22247,308,5166,223
2212,Felgueiras,2023,3,Porto,22266,308,5174,221
2213,Felgueiras,2023,4,Porto,22266,308,5174,221
2214,Felgueiras,2023,5,Porto,22266,308,5174,221
2215,Felgueiras,2023,6,Porto,22347,308,5209,219
2216,Felgueiras,2023,7,Porto,22363,308,5210,197
2217,Felgueiras,2023,8,Porto,22390,308,5219,211
2218,Felgueiras,2023,9,Porto,22419,308,5219,188
2219,Felgueiras,2023,10,Porto,22444,308,5223,190
2220,Felgueiras,2023,11,Porto,22466,308,5227,200
2221,Felgueiras,2023,12,Porto,22475,308,5231,195
2222,Felgueiras,2024,1,Porto,22469,308,5229,185
2223,Felgueiras,2024,2,Porto,22484,308,5226,180
2224,Felgueiras,2024,3,Porto,22497,308,5240,182
2225,Ferreira do Alentejo,2022,3,Beja,4036,48,1226,12
2226,Ferreira do Alentejo,2022,4,Beja,4029,48,1226,12
2227,Ferreira do Alentejo,2022,5,Beja,4028,48,1227,13
2228,Ferreira do Alentejo,2022,6,Beja,4030,48,1228,13
2229,Ferreira do Alentejo,2022,7,Beja,4033,48,1228,13
2230,Ferreira do Alentejo,2022,8,Beja,4034,48,1228,13
2231,Ferreira do Alentejo,2022,9,Beja,4039,48,1228,13
2232,Ferreira do Alentejo,2022,10,Beja,4045,48,1228,15
2233,Ferreira do Alentejo,2022,11,Beja,4047,48,1232,15
2234,Ferreira do Alentejo,2022,12,Beja,4048,48,1228,15
2235,Ferreira do Alentejo,2023,1,Beja,4053,48,1227,15
2236,Ferreira do Alentejo,2023,2,Beja,4053,48,1225,15
2237,Ferreira do Alentejo,2023,3,Beja,4051,48,1227,15
2238,Ferreira do Alentejo,2023,4,Beja,4051,48,1227,15
2239,Ferreira do Alentejo,2023,5,Beja,4051,48,1227,15
2240,Ferreira do Alentejo,2023,6,Beja,4061,50,1232,14
2241,Ferreira do Alentejo,2023,7,Beja,4065,50,1233,15
2242,Ferreira do Alentejo,2023,8,Beja,4075,50,1235,15
2243,Ferreira do Alentejo,2023,9,Beja,4074,50,1238,13
2244,Ferreira do Alentejo,2023,10,Beja,4073,50,1237,14
2245,Ferreira do Alentejo,2023,11,Beja,4071,50,1233,15
2246,Ferreira do Alentejo,2023,12,Beja,4074,50,1232,14
2247,Ferreira do Alentejo,2024,1,Beja,4073,50,1233,14
2248,Ferreira do Alentejo,2024,2,Beja,4063,50,1233,15
2249,Ferreira do Alentejo,2024,3,Beja,4063,50,1232,15
2250,Ferreira do Zêzere,2022,3,Santarém,6119,130,1609,20
2251,Ferreira do Zêzere,2022,4,Santarém,6123,130,1609,21
2252,Ferreira do Zêzere,2022,5,Santarém,6114,130,1607,21
2253,Ferreira do Zêzere,2022,6,Santarém,6114,130,1615,18
2254,Ferreira do Zêzere,2022,7,Santarém,6121,130,1617,20
2255,Ferreira do Zêzere,2022,8,Santarém,6123,130,1617,20
2256,Ferreira do Zêzere,2022,9,Santarém,6119,130,1616,18
2257,Ferreira do Zêzere,2022,10,Santarém,6124,130,1619,16
2258,Ferreira do Zêzere,2022,11,Santarém,6137,130,1613,16
2259,Ferreira do Zêzere,2022,12,Santarém,6133,130,1614,17
2260,Ferreira do Zêzere,2023,1,Santarém,6132,130,1612,16
2261,Ferreira do Zêzere,2023,2,Santarém,6134,131,1618,16
2262,Ferreira do Zêzere,2023,3,Santarém,6131,132,1619,16
2263,Ferreira do Zêzere,2023,4,Santarém,6131,132,1619,16
2264,Ferreira do Zêzere,2023,5,Santarém,6131,132,1619,16
2265,Ferreira do Zêzere,2023,6,Santarém,6153,132,1623,18
2266,Ferreira do Zêzere,2023,7,Santarém,6156,132,1628,16
2267,Ferreira do Zêzere,2023,8,Santarém,6160,132,1631,18
2268,Ferreira do Zêzere,2023,9,Santarém,6157,132,1633,16
2269,Ferreira do Zêzere,2023,10,Santarém,6161,132,1632,16
2270,Ferreira do Zêzere,2023,11,Santarém,6166,133,1622,16
2271,Ferreira do Zêzere,2023,12,Santarém,6168,133,1624,18
2272,Ferreira do Zêzere,2024,1,Santarém,6170,133,1618,16
2273,Ferreira do Zêzere,2024,2,Santarém,6162,133,1617,17
2274,Ferreira do Zêzere,2024,3,Santarém,6166,133,1615,16
2275,Figueira da Foz,2022,3,Coimbra,40424,364,8448,163
2276,Figueira da Foz,2022,4,Coimbra,40417,364,8451,166
2277,Figueira da Foz,2022,5,Coimbra,40407,364,8474,177
2278,Figueira da Foz,2022,6,Coimbra,40455,364,8518,183
2279,Figueira da Foz,2022,7,Coimbra,40506,364,8524,177
2280,Figueira da Foz,2022,8,Coimbra,40541,364,8517,177
2281,Figueira da Foz,2022,9,Coimbra,40550,364,8510,169
2282,Figueira da Foz,2022,10,Coimbra,40569,364,8493,164
2283,Figueira da Foz,2022,11,Coimbra,40587,364,8495,172
2284,Figueira da Foz,2022,12,Coimbra,40607,364,8500,186
2285,Figueira da Foz,2023,1,Coimbra,40646,364,8482,159
2286,Figueira da Foz,2023,2,Coimbra,40668,364,8501,164
2287,Figueira da Foz,2023,3,Coimbra,40677,364,8516,167
2288,Figueira da Foz,2023,4,Coimbra,40677,364,8516,167
2289,Figueira da Foz,2023,5,Coimbra,40677,364,8516,167
2290,Figueira da Foz,2023,6,Coimbra,40814,364,8602,173
2291,Figueira da Foz,2023,7,Coimbra,40859,364,8616,170
2292,Figueira da Foz,2023,8,Coimbra,40881,364,8616,176
2293,Figueira da Foz,2023,9,Coimbra,40874,364,8597,158
2294,Figueira da Foz,2023,10,Coimbra,40910,364,8601,155
2295,Figueira da Foz,2023,11,Coimbra,40928,365,8599,155
2296,Figueira da Foz,2023,12,Coimbra,40926,366,8590,172
2297,Figueira da Foz,2024,1,Coimbra,40968,366,8594,144
2298,Figueira da Foz,2024,2,Coimbra,40967,366,8576,149
2299,Figueira da Foz,2024,3,Coimbra,40980,366,8584,151
2300,Figueira de Castelo Rodrigo,2022,3,Guarda,4264,111,1016,11
2301,Figueira de Castelo Rodrigo,2022,4,Guarda,4264,111,1014,11
2302,Figueira de Castelo Rodrigo,2022,5,Guarda,4251,111,1015,11
2303,Figueira de Castelo Rodrigo,2022,6,Guarda,4247,111,1016,10
2304,Figueira de Castelo Rodrigo,2022,7,Guarda,4248,111,1017,11
2305,Figueira de Castelo Rodrigo,2022,8,Guarda,4244,111,1021,11
2306,Figueira de Castelo Rodrigo,2022,9,Guarda,4248,111,1020,9
2307,Figueira de Castelo Rodrigo,2022,10,Guarda,4247,111,1019,8
2308,Figueira de Castelo Rodrigo,2022,11,Guarda,4243,111,1019,9
2309,Figueira de Castelo Rodrigo,2022,12,Guarda,4242,111,1018,9
2310,Figueira de Castelo Rodrigo,2023,1,Guarda,4238,111,1019,8
2311,Figueira de Castelo Rodrigo,2023,2,Guarda,4234,111,1015,9
2312,Figueira de Castelo Rodrigo,2023,3,Guarda,4231,111,1015,7
2313,Figueira de Castelo Rodrigo,2023,4,Guarda,4231,111,1015,7
2314,Figueira de Castelo Rodrigo,2023,5,Guarda,4231,111,1015,7
2315,Figueira de Castelo Rodrigo,2023,6,Guarda,4219,112,1016,9
2316,Figueira de Castelo Rodrigo,2023,7,Guarda,4223,112,1018,7
2317,Figueira de Castelo Rodrigo,2023,8,Guarda,4224,112,1020,7
2318,Figueira de Castelo Rodrigo,2023,9,Guarda,4212,112,1020,8
2319,Figueira de Castelo Rodrigo,2023,10,Guarda,4210,112,1022,6
2320,Figueira de Castelo Rodrigo,2023,11,Guarda,4206,112,1024,6
2321,Figueira de Castelo Rodrigo,2023,12,Guarda,4204,112,1024,7
2322,Figueira de Castelo Rodrigo,2024,1,Guarda,4198,112,1025,6
2323,Figueira de Castelo Rodrigo,2024,2,Guarda,4186,112,1025,7
2324,Figueira de Castelo Rodrigo,2024,3,Guarda,4187,112,1025,6
2325,Figueiró dos Vinhos,2022,3,Leiria,4079,95,1044,12
2326,Figueiró dos Vinhos,2022,4,Leiria,4082,95,1041,12
2327,Figueiró dos Vinhos,2022,5,Leiria,4083,95,1044,12
2328,Figueiró dos Vinhos,2022,6,Leiria,4080,95,1044,12
2329,Figueiró dos Vinhos,2022,7,Leiria,4077,95,1044,13
2330,Figueiró dos Vinhos,2022,8,Leiria,4079,95,1044,13
2331,Figueiró dos Vinhos,2022,9,Leiria,4083,95,1043,12
